2024-03-28 16:12:10,041 DEBUG   SenderThread:1779474 [sender.py:send_request():409] send_request: stop_status
2024-03-28 16:12:10,087 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-28 16:12:12,208 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:12:17,209 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:12:22,211 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:12:25,041 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: stop_status
2024-03-28 16:12:25,042 DEBUG   SenderThread:1779474 [sender.py:send_request():409] send_request: stop_status
2024-03-28 16:12:25,083 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-28 16:12:27,215 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:12:32,216 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:12:37,217 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:12:40,020 DEBUG   SenderThread:1779474 [sender.py:send():382] send: stats
2024-03-28 16:12:40,041 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: stop_status
2024-03-28 16:12:40,041 DEBUG   SenderThread:1779474 [sender.py:send_request():409] send_request: stop_status
2024-03-28 16:12:40,083 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-28 16:12:42,223 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:12:47,224 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:12:52,225 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:12:55,041 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: stop_status
2024-03-28 16:12:55,041 DEBUG   SenderThread:1779474 [sender.py:send_request():409] send_request: stop_status
2024-03-28 16:12:55,083 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-28 16:12:58,195 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:13:03,196 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:13:08,197 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:13:10,022 DEBUG   SenderThread:1779474 [sender.py:send():382] send: stats
2024-03-28 16:13:10,041 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: stop_status
2024-03-28 16:13:10,042 DEBUG   SenderThread:1779474 [sender.py:send_request():409] send_request: stop_status
2024-03-28 16:13:10,083 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-28 16:13:13,253 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:13:18,255 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:13:23,256 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:13:25,042 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: stop_status
2024-03-28 16:13:25,042 DEBUG   SenderThread:1779474 [sender.py:send_request():409] send_request: stop_status
