pixel_som_cluster,CD3,CD4,CD8a,CD11b,CD14,CD16,CD20,CD44,CD45,CD45RO,CD68,CD107a,CD163,CD366,Pan-keratin,FOXP3,E-Cadherin,HLA-DR-DQ-DP,Beta-Catenin,B7-H4,Granzyme-B,Alpha-SMA,Vimentin,CD31,count,pixel_meta_cluster,pixel_meta_cluster_rename
54,0.2267027082853662,0.2717441334741186,0.1501300516853934,0.2750803246063604,0.3848858483652618,0.2932892364103198,0.2213478165672562,0.3389394869690539,0.308578147177495,0.135075054738625,0.2399388074798274,0.2377296313487484,0.7841971251202695,0.5780813020090907,0.0892826886943427,0.1428886458908168,0.0537197703067419,0.1047061358798782,0.168070358416122,0.1472984822239221,0.2405886159033975,0.1082061113358256,0.3755627485428848,0.1802288552717355,52254,9,CD366 + CD44
55,0.1963444911746784,0.2728559587533661,0.1803540347459737,0.238872978724323,0.3028413447749868,0.2825808145082064,0.1516972597059949,0.7651904888853822,0.2718105266778773,0.1586670606476805,0.3238332404951122,0.2629481471469399,0.2383795855040211,0.3406190170320218,0.1099018422388758,0.1524245228189395,0.0930737682649109,0.1585394099198946,0.1818557615549708,0.1812589142252244,0.2731565219098025,0.1423450936967941,0.5418048047480601,0.2023596419058611,55914,1,Vim + GzmB
56,0.2323744326801096,0.307036725418694,0.1764635158654726,0.4313415878562365,0.3036979528359634,0.2335791260677087,0.1060236334419091,0.5547924178978287,0.2255550586323774,0.1318571027527106,0.2537556102815615,0.3510065431731922,0.1851925436806437,0.5137337868100175,0.1158408113973581,0.276977633080235,0.132073167451877,0.1152446335252095,0.3131837920533772,0.3212961893737455,0.2687588234362152,0.0938838369939542,0.2270426296335336,0.2005839392875869,159383,9,CD366 + CD44
57,0.2199127360240281,0.2700429949385811,0.2068585912381876,0.3027193811914451,0.3083949452493014,0.1913014069872196,0.1485645754357746,0.2341648073475312,0.2174419867750274,0.1357468743722677,0.219194393215065,0.522846230154424,0.2605724890988447,0.3478528588244278,0.1101761385635247,0.2098889131121032,0.1195519682695197,0.0851546018305194,0.413082180758106,0.2230304101077115,0.2680425911469261,0.4644273258651819,0.280849785003425,0.2377919523708448,235115,20,aSMA
58,0.2023511474380315,0.3627463447002785,0.2413684491123143,0.3914197841447548,0.326951296226953,0.3967016104951286,0.2397684273998081,0.1986903857742835,0.278488128819496,0.2177230237241815,0.2042369931916209,0.5631521093659336,0.4616513373007597,0.2321797741572675,0.1888359334068355,0.2674883560423536,0.2081143946306698,0.1075081037757494,0.211246608892947,0.2327327731492081,0.1188159845638491,0.1252521268016615,0.0903702294935878,0.1323044024708443,148731,12,CD163
59,0.1943328359618238,0.3536215293249265,0.1864378517522052,0.2212151834077859,0.3035974981031527,0.709119962882467,0.1606257841020951,0.4633177704440326,0.4024283833866354,0.211531859854253,0.2659304119216503,0.2094341457730277,0.3908313327941113,0.2222986309262003,0.134751998202908,0.201925581629154,0.1135049432709987,0.291615611719502,0.1595719785943034,0.1723407975271846,0.1356490222835724,0.1146299987116517,0.1551813004443486,0.3156742212253243,114395,3,HLA + CD4
60,0.1643840027678525,0.2886374506662607,0.1640880896708721,0.2840267355131,0.4369845698502536,0.9090711756185004,0.2136923133562904,0.177898171362082,0.3147098474392363,0.1422031001170486,0.284474764357232,0.1871767906847004,0.90091795531699,0.2012452843153331,0.1972085470745221,0.1981019538014322,0.0671753961056811,0.1123678827609859,0.1867218475522847,0.191655621394063,0.1682835736109291,0.0546352151656914,0.1037014331982374,0.1564405317070919,88363,11,CD14 + CD16 + CD163
61,0.1674499631646556,0.2010681273006726,0.1517567494958915,0.2457689523045116,0.2606821626615256,0.1686008763778573,0.1373516088534604,0.3413476486593607,0.2092611143336129,0.1287759517636456,0.1565306368695962,0.367558398270833,0.1500398671969047,0.6856913685901695,0.1042042018787571,0.1601062068837187,0.0679365456883682,0.0711493023197323,0.2968319833445296,0.1709684075674295,0.2573949435301126,0.6660900307015293,0.422583460613375,0.3406674211420735,115793,20,aSMA
62,0.3506237212504949,0.3134288905955031,0.2676817547979688,0.3145032906317232,0.2266682493332253,0.1261732542659945,0.2427779115827615,0.1498198833868017,0.2202207317084074,0.1975717447218894,0.1457109142097343,0.1955807214453077,0.1437420303920184,0.4739171736331432,0.1124573932888824,0.2090651899933636,0.1087810868835229,0.0650858878378703,0.4283798461795302,0.2521367795505554,0.2145764855960846,0.5989629369298726,0.2332992462227258,0.379172677681844,162154,20,aSMA
63,0.2129876259209007,0.3012729216499122,0.192660030426846,0.4453227737987133,0.2239738343648621,0.1239534560596597,0.1959016970723858,0.1233696254631309,0.1879665656668219,0.1709088164779819,0.1631820381626305,0.1815863457799255,0.077425509944698,0.5839567989435854,0.1046638413975877,0.4264457126608535,0.0723521091335132,0.0708933793848832,0.259085958833383,0.2870494098018906,0.3814877977416632,0.4377025251094735,0.3913374337634842,0.3576541963298582,328202,10,Vim + GzmB + aSMA
64,0.2127936610426579,0.2992899837124753,0.2037837853121119,0.4068333500594436,0.2622362582497212,0.1322808648756229,0.1172581146532879,0.3372415297547629,0.3277155490543801,0.151097845096575,0.1862124070420108,0.2036725239348858,0.092945103399793,0.4148058571297385,0.1097279136830151,0.272238523302917,0.0951055109478446,0.0940042978598718,0.2857653423882828,0.3549538536963508,0.45691989004651,0.3355511084560807,0.3415849105109164,0.3815284824180824,266720,10,Vim + GzmB + aSMA
65,0.3219013900352306,0.3608572704747334,0.3327014909062616,0.3484572302467881,0.3018235460351596,0.1282428325811418,0.1721787112106819,0.1134946681875243,0.252182952669411,0.1761060478380609,0.2499105160089964,0.2310557935979259,0.1503512670463868,0.4465725310821193,0.067753009606326,0.2393904609242982,0.0795899416223047,0.0724599601294043,0.3105805819363365,0.3126559445830824,0.3924362646818333,0.1435960090842853,0.3815411868795028,0.495120790424111,270113,29,aSMA + Vim
66,0.2734157448608721,0.3554960574139719,0.2591187088764126,0.3345662454634392,0.3318691657559301,0.2553122745395672,0.18225886616865,0.1830506050205749,0.3071320122000671,0.2217619604399229,0.2178743358847074,0.2024279240212408,0.3979053521230222,0.3730667321182246,0.1140439641998893,0.2474792819017902,0.1165935699271093,0.0991139363535183,0.2723924528111891,0.2474478591388497,0.3159597517592826,0.2634861282937483,0.2443099695691699,0.2782415171429689,389000,29,aSMA + Vim
67,0.4321043496613879,0.4031463742491345,0.450017291365583,0.4753869521974939,0.2641004055934704,0.154054294471703,0.236458104568681,0.1337048390191334,0.2775752949184681,0.1730713376045864,0.208408847128686,0.1522988321295682,0.1273779964189134,0.3405227044001428,0.1717946470703746,0.4402989157352026,0.188683119651807,0.0707397876872206,0.2475693666919316,0.4185183895133549,0.4240357260617335,0.0621783436524801,0.0935745012452969,0.1780780463743548,150296,15,CD8 + Ecad
68,0.213010818524842,0.2340197554047339,0.174054227898834,0.2813826103820078,0.2304754570728616,0.1841660658106894,0.1392960993470605,0.6441515179705349,0.4767001889572869,0.1616556442623435,0.2147752636054511,0.226030945433063,0.174232117351035,0.2552792173512372,0.1178890623674996,0.2233032206869781,0.1000823775353049,0.1113530925638476,0.2019815923799164,0.2547699004588471,0.2966548691875051,0.1600682038866088,0.2191452419806134,0.681374295320436,106644,39,CD31
69,0.2772176628241796,0.330062829616391,0.4228651286837699,0.4464947275334467,0.2305105294198242,0.140116382129352,0.1015710039663626,0.2430835381095581,0.4554480897482235,0.1901257929414085,0.1889882080775049,0.126879132712097,0.1021129572946113,0.3474528756165845,0.1117848562693173,0.3386054439809076,0.0978202981875279,0.0940311531664267,0.2487076667433315,0.4499412398653629,0.5072824347434784,0.08257386114269,0.2368285405176139,0.4104926026932498,206595,18,CD31 + GzmB*
70,0.1249804912794969,0.1446699500023782,0.1285145391663653,0.4707544992972542,0.4739952412138026,0.383194699355658,0.1489867938699331,0.0703804870516048,0.8143931758675236,0.0652846042649786,0.4320140444897519,0.2281532236846594,0.2575752805726465,0.2459656703311072,0.3228996488450839,0.200992164892041,0.134376614015813,0.0334569876583045,0.3686422221847022,0.2170698556422691,0.8591810010413041,0.0406773933299765,0.0643396374661326,0.0590130103059152,41414,27,CD45
71,0.3293398368211076,0.2658479593288484,0.2219172958778116,0.3089130773307048,0.3260901034544098,0.2402349158140207,0.5625813435736315,0.182349401687885,0.3361508509281509,0.1644930058397947,0.2217460251117452,0.1665092838536796,0.2476859838680428,0.2855476710064026,0.1291704519583739,0.1814972754084715,0.0730485942976669,0.0845942960616993,0.2534190959483844,0.235334289183809,0.5968090073024994,0.0991766117674261,0.183126832949109,0.1892528696675967,62414,16,CD20
72,0.1941510131380267,0.2965095626293187,0.2159205021234208,0.3722289487050824,0.307754204850557,0.2078722332719236,0.0979322427533323,0.1809635490728584,0.2241387512201495,0.1508529284193486,0.3835402875092641,0.2700377982373258,0.1652591459694005,0.3376461695266574,0.0998777514892019,0.2333291614017128,0.1104492781824524,0.1936366308049639,0.3305826415602312,0.3874448378270589,0.4900447333766038,0.147608633141815,0.4143768769445964,0.3734228534726017,271828,1,Vim + GzmB
73,0.1818497836472208,0.3114621593616907,0.1574146990459366,0.245896440643896,0.3500943456322672,0.4033152996974661,0.1115790604742079,0.206052121484439,0.2575931068322805,0.1726051961876441,0.3117856305831031,0.2582681696509726,0.4342226332474581,0.2912093663036407,0.1613190257668568,0.1646440495721117,0.1254990868627545,0.3089557972136439,0.2048156192683683,0.2273297203628223,0.273255735019104,0.1158576947223779,0.6307242616191302,0.2583364409354051,113195,7,CD68
74,0.1857314968550522,0.2674711926877112,0.1794222276926951,0.329591934779234,0.3842097075374832,0.2610238209047201,0.1445501018404984,0.2735903655850505,0.2783030851846725,0.1557489775845654,0.2670227612340392,0.2642621113394528,0.2081341529331049,0.4898524757695677,0.0942393297247461,0.1654981257767019,0.0661330318500328,0.1185254816872528,0.2073334732586602,0.2195109082507055,0.5448005176074776,0.1450211899014988,0.538160156222928,0.3017064063115527,194396,1,Vim + GzmB
75,0.250750492503156,0.3556030210648724,0.2471922228734823,0.3521781623924601,0.3183336143287933,0.286107086412397,0.1280657061718385,0.2661605929108588,0.3197862483386069,0.2309269834785076,0.4009759327475701,0.2283075329267909,0.2742145417875038,0.3190298015373514,0.0960922336480654,0.2243686325300394,0.1132988865290113,0.2092455760362558,0.2051708821404682,0.3392709936895386,0.4064387748166482,0.0781104643335953,0.3348175256442775,0.2256574794720567,532077,7,CD68
76,0.2559223907697873,0.380617031819988,0.2822880878654225,0.3146851250084503,0.3147024004623206,0.2975908100837062,0.1751948720416969,0.1892422832620936,0.33795831615652,0.2462552677297172,0.3299378931226592,0.2210982402659847,0.2797699677282552,0.294250970646576,0.1002906174111166,0.2292099466582451,0.1106254124278717,0.2962565342880734,0.2244876569303117,0.2546100699648643,0.2677642419973753,0.2728259703420766,0.2229095393444564,0.2619967438084112,530197,7,CD68
77,0.1777466347314776,0.2670060916295645,0.1788849725059,0.234010808751567,0.2799887242552247,0.3094145357151406,0.1405179168154391,0.2475293004072015,0.3029458682304823,0.2107403000764631,0.2806165268339275,0.2506717927775428,0.2899368816944787,0.2876969809079262,0.1043868476682932,0.1541426772325066,0.0944251841298091,0.2437117832692719,0.1903281822445451,0.1828948605455977,0.470302882085418,0.4571727277547509,0.437069039685228,0.3093242076504973,161118,29,aSMA + Vim
78,0.172752191153085,0.2681784103679978,0.1695548958449232,0.2379850065541165,0.3392683545514869,0.3919276767868727,0.161946270631308,0.2205625161661002,0.2667482506080551,0.1658676857188642,0.2494163638989464,0.2537820206769036,0.6103443453524386,0.2782554819583263,0.1269909469222634,0.1763976512149412,0.1159578919722139,0.1908502691788026,0.2179989090162344,0.1870599829064079,0.2067031771278502,0.4946535543968903,0.2376212503356292,0.3261582099214226,104798,29,aSMA + Vim
79,0.2182073774137182,0.3155106691029639,0.159631704295267,0.2798760296119015,0.3836485823526929,0.6522693714782384,0.1923200069348873,0.3611825532432019,0.2882226273182203,0.136208645157553,0.2266050148890129,0.2352064283536469,0.3022566335371999,0.6743848808761347,0.114923837613103,0.1775215784427974,0.0742189006784984,0.1062455299492479,0.2316950224916611,0.1750582664336199,0.2594715872509089,0.083189885716678,0.2356686813405643,0.1637968363306536,57943,9,CD366 + CD44
80,0.1533417075643104,0.2537125087139076,0.1325103003564532,0.2693122483518534,0.5986031132570551,1.43990050209992,0.1686239794955715,0.2342719856674976,0.3402033216200403,0.1579029713022717,0.2521152923405464,0.1838745378722216,0.3389302403528916,0.2275845941829208,0.1608060288696597,0.1441057947765668,0.0826243666782223,0.1479302110512224,0.1929213120729073,0.1485804268627114,0.1463850790308323,0.0573403329680084,0.1014577902613306,0.1498900393212552,54534,11,CD14 + CD16 + CD163
81,0.2324379190738905,0.2753516441964299,0.2043224642483798,0.3017825103459351,0.2787806200881076,0.198066369538193,0.1338346689718197,0.2015202195046825,0.2204087323400393,0.1739039552638237,0.1779862261871113,0.2228456018351308,0.1846487484239919,0.3203414229025806,0.1433691390674467,0.2190196444635672,0.1032224498527957,0.1213131335106866,0.2824600866744919,0.2278797867399565,0.3127426824670961,0.868777734101813,0.360632391181025,0.2573800827016759,172404,20,aSMA
82,0.3638462385425475,0.3181840571258996,0.2936523239968233,0.3387077501924487,0.2922960698414655,0.150687863003726,0.2035419714196923,0.4282812138093572,0.2747212806726502,0.1906286202109604,0.1565496466594103,0.1762917823191349,0.2405162609424874,0.4268822818346864,0.1591024211403107,0.2470246483363562,0.1272654873612302,0.0668573521008785,0.2969884404130512,0.2647199001849881,0.2087893742301328,0.3738466708634378,0.1635871871021278,0.2465755706407514,164708,5,CD8a + ECad*
83,0.2532364161850581,0.3199923117357873,0.1221822968964362,0.4586004841049595,0.2724600523982504,0.1718264733782317,0.067149410530347,0.2227512320560323,0.1304245809105358,0.0857574368076139,0.1640404540070759,0.2197712094613069,0.1183400954605806,0.7310642662807739,0.1791391046655087,0.643463342354938,0.1903642108392546,0.0489187972681714,0.5021027653607554,0.3865808665124512,0.2764378066237667,0.0964386284716484,0.2251763048716778,0.1817810099992735,173620,6,CD366 + GzmB
84,0.2055449669790026,0.2883220737434903,0.1191104661390477,0.4234250500662079,0.3190744919078068,0.1686779187993376,0.0615403677879039,0.2123138445167569,0.1434770957360259,0.087485041188715,0.2334776782003718,0.5331592680658701,0.127049119084335,0.6508544542222294,0.1383517904799695,0.2545903448123458,0.1611646883211709,0.0593398690282244,0.4739627283711531,0.3616775483851645,0.4544589656550928,0.1283229931120736,0.3325180397518242,0.1691294426357819,154259,6,CD366 + GzmB
85,0.3449864079371129,0.3795156595911882,0.3913907556037429,0.4275180170542323,0.3021937837417152,0.1489110625443849,0.1685375805419535,0.1507549166988549,0.3260216018298836,0.1846111938586025,0.3220368707393227,0.2571763993956061,0.1375357707165872,0.3697967679666594,0.0625983364664455,0.2628585512939365,0.0889769666575546,0.1037659544833858,0.258710080648297,0.3618297929858211,0.425848231814776,0.0827208220540718,0.3708151893659193,0.2376176821078612,489439,18,CD31 + GzmB*
86,0.3029059908659082,0.3950698513472959,0.2499658241563919,0.2845531189946641,0.2702760800474258,0.1919295409014517,0.2221893488459186,0.6447231822260049,0.2850350447848089,0.167760268219016,0.1907853077493615,0.1626797718223293,0.2109446053785037,0.2903055937532232,0.1637696175255572,0.528464118169472,0.1526199246088691,0.0995258125387783,0.2348759711839452,0.2668222069946182,0.1706263304925957,0.1015490304503213,0.1228438340834952,0.2365469291367901,144652,40,CD44
87,0.5389829100070377,0.4409695719811025,0.5271562520253466,0.3991650920830778,0.3115353532854585,0.2171090038402086,0.2143313855336337,0.2193919102839994,0.2527763749047009,0.1316248170782172,0.1860359506221957,0.1139006938633821,0.24506467749712,0.5776603872057354,0.1048094360066949,0.1975996650517467,0.0691345100798189,0.0510111006258727,0.2434699406077176,0.2560619154357933,0.5290229552330233,0.0639289202702684,0.110978921503995,0.1652977641965152,21393,31,CD4 + CD366
88,0.333866122071737,0.3511659926338573,0.388751006560057,0.3939625054731761,0.2608365675988794,0.1486394242385311,0.1637472928493349,0.3773840097725137,0.3811254794354684,0.2209700628973718,0.2144281809937195,0.1864777260546069,0.1317423246355262,0.348491715893281,0.1039778057908272,0.3325288788950402,0.1286486333896591,0.1116228274744857,0.273530429113185,0.3537328595453277,0.2893395854565682,0.0817573290752456,0.216163885447585,0.3072640194804739,242433,18,CD31 + GzmB*
89,0.219439516955572,0.3160488589762044,0.2371754349488001,0.3772607586674885,0.3080476144904647,0.2575100562412745,0.1171872277017462,0.2858412140107343,0.4751035459409087,0.1980491348264882,0.2645947999371359,0.1654885425416605,0.1982598625435783,0.3091886460247345,0.1092901961670643,0.2914083412672292,0.085109901676768,0.1957570251103076,0.192678762715902,0.331869479995572,0.4608033719150399,0.0920044176850894,0.2185405564973568,0.4487692854734901,300880,18,CD31 + GzmB*
90,0.1769577831186199,0.1936587050357439,0.2475487981841972,0.8690654363587026,0.1641511478219987,0.1746451160099753,0.0985851052475035,0.1485063587208522,0.5192736576250438,0.5526889137505127,0.5770840102047199,0.1226457181619016,0.1337604682386017,0.1553058277058625,0.160008568621504,0.1467314688779077,0.1276830985894492,0.0990602763756078,0.1616865642545388,0.2844550935500914,0.7425212122550741,0.0632081606654876,0.2091094599542946,0.2297244211594017,71693,24,CD68 + CD11b + CD45 + CD45RO + GzmB
91,0.1957409548419349,0.2543354089838443,0.2419928345635982,0.5062201011923233,0.3022045567915355,0.21966323943589,0.0946588835971922,0.1799983612904939,0.3233792746800746,0.2752710455446544,0.4980250297587762,0.2317230821620496,0.1627351726815223,0.3226597200281765,0.3034183994585088,0.2345040599819459,0.2639543418499037,0.1099518650969499,0.2806967721428476,0.4272476307052217,0.4107713765413836,0.0828617678233501,0.1705324240913315,0.1815143102555691,98009,24,CD68 + CD11b + CD45 + CD45RO + GzmB
92,0.1926708299060697,0.3054103121815258,0.2069451805412958,0.2848962212562936,0.2402952450666551,0.1901371059365759,0.134783160938521,0.4538048715042136,0.2801589138347687,0.1316287773460165,0.7236612192704196,0.2973306244181775,0.1822325510710262,0.4069006784081265,0.0926447841032634,0.176172453279692,0.0848300550611207,0.0982795001466032,0.2117255743826457,0.2839538853250016,0.6057938496701047,0.0674567743899923,0.3896184641734981,0.1787759480566521,91462,1,Vim + GzmB
93,0.2918721338167944,0.3142368184973412,0.3012796266518905,0.3234142599450813,0.3311628799916449,0.1922865923169835,0.1739135227254322,0.1677916214335439,0.3102476611959795,0.1761221423189041,0.2960810434883623,0.2709768851532924,0.242537842069083,0.3564352458600595,0.0894464672111796,0.2181575257906594,0.0818515404033462,0.0827219151878808,0.263637172064897,0.2363922123560387,0.3688621828336093,0.3413974508118444,0.3316242987424855,0.3186254464405665,526788,29,aSMA + Vim
94,0.1618981080389619,0.3981248092969099,0.1600300238515264,0.353635076038102,0.3584726726724789,0.3376638590610057,0.1097963413902285,0.220755220112599,0.3241720356930825,0.2102933731581713,0.4870214861592575,0.2901654519244882,0.4021444266046632,0.3280059811213372,0.1001199692422575,0.1564871669668748,0.0857291787399281,0.3511832088618162,0.1589445674344418,0.2817163552521404,0.3737465836112084,0.0711365452876955,0.3253036601394962,0.2227507608187353,443781,7,CD68
