item,label
188294,Int_Monocyte
188295,Naive CD4 T cells
188296,Neutrophil&monocyte
188297,CD163p_Mac [M2]
188298,Unknown
188299,Neutrophil&monocyte
188300,Neutrophil&monocyte
188301,Naive B cells
188302,Neutrophil&monocyte
188303,Neutrophil&monocyte
188304,Unknown
188305,Neutrophil&monocyte
188306,Neutrophil&monocyte
188307,Naive CD4 T cells
188308,Naive B cells
188309,Naive B cells
188310,Neutrophil&monocyte
188311,Unknown
188312,Naive B cells
188313,nonCI_Monocyte
188314,NK and CD8 Tcell
188315,Neutrophil&monocyte
188316,Neutrophil&monocyte
188317,Neutrophil&monocyte
188318,NK and CD8 Tcell
188319,Neutrophil&monocyte
188320,Neutrophil&monocyte
188321,Neutrophil&monocyte
188322,Neutrophil&monocyte
188323,Naive B cells
188324,Fibroblasts
188325,Neutrophil&monocyte
188326,Endothelial
188327,Naive CD4 T cells
188328,Memory CD8 T cells
188329,B7H4+ cancer cells
188330,NK and CD8 Tcell
188331,Int_Monocyte
188332,Neutrophil&monocyte
188333,Neutrophil&monocyte
188334,Neutrophil&monocyte
188335,Neutrophil&monocyte
188336,Neutrophil&monocyte
188337,Int_Monocyte
188338,Neutrophil&monocyte
188339,Neutrophil&monocyte
188340,Unknown
188341,B7H4+ cancer cells
188342,NK and CD8 Tcell
188343,Neutrophil&monocyte
188344,NK and CD8 Tcell
188345,Neutrophil&monocyte
188346,Neutrophil&monocyte
188347,Neutrophil&monocyte
188348,Naive B cells
188349,Fibroblasts
188350,Neutrophil&monocyte
188351,Neutrophil&monocyte
188352,Neutrophil&monocyte
188353,Neutrophil&monocyte
188354,Neutrophil&monocyte
188355,Naive B cells
188356,Int_Monocyte
188357,Neutrophil&monocyte
188358,B7H4+ cancer cells
188359,Neutrophil&monocyte
188360,Neutrophil&monocyte
188361,Neutrophil&monocyte
188362,Naive B cells
188363,Fibroblasts
188364,Neutrophil&monocyte
188365,Neutrophil&monocyte
188366,B7H4+ cancer cells
188367,Neutrophil&monocyte
188368,NK and CD8 Tcell
188369,Neutrophil&monocyte
188370,Neutrophil&monocyte
188371,Naive CD8 T cells
188372,Neutrophil&monocyte
188373,Int_Monocyte
188374,Int_Monocyte
188375,Naive CD4 T cells
188376,Neutrophil&monocyte
188377,Int_Monocyte
188378,Int_Monocyte
188379,B7H4+ cancer cells
188380,Neutrophil&monocyte
188381,Neutrophil&monocyte
188382,NK and CD8 Tcell
188383,B7H4+ cancer cells
188384,Neutrophil&monocyte
188385,Naive B cells
188386,Naive B cells
188387,Int_Monocyte
188388,Neutrophil&monocyte
188389,Memory CD8 T cells
188390,Neutrophil&monocyte
188391,Naive B cells
188392,Neutrophil&monocyte
188393,Neutrophil&monocyte
188394,Neutrophil&monocyte
188395,Naive B cells
188396,NK and CD8 Tcell
188397,Neutrophil&monocyte
188398,Neutrophil&monocyte
188399,B7H4+ cancer cells
188400,Neutrophil&monocyte
188401,Neutrophil&monocyte
188402,Memory T cells
188403,NK and CD8 Tcell
188404,Naive B cells
188405,Neutrophil&monocyte
188406,Endothelial
188407,Neutrophil&monocyte
188408,Neutrophil&monocyte
188409,Neutrophil&monocyte
188410,Naive B cells
188411,B7H4+ cancer cells
188412,Neutrophil&monocyte
188413,Naive B cells
188414,Endothelial
188415,Neutrophil&monocyte
188416,B7H4+ cancer cells
188417,Neutrophil&monocyte
188418,Neutrophil&monocyte
188419,Int_Monocyte
188420,Memory T cells
188421,Neutrophil&monocyte
188422,Neutrophil&monocyte
188423,Neutrophil&monocyte
188424,Neutrophil&monocyte
188425,Neutrophil&monocyte
188426,Neutrophil&monocyte
188427,Neutrophil&monocyte
188428,Neutrophil&monocyte
188429,Naive B cells
188430,Unknown
188431,CI_Monocyte
188432,Neutrophil&monocyte
188433,Naive CD4 T cells
188434,NK and CD8 Tcell
188435,Memory CD8 T cells
188436,Neutrophil&monocyte
188437,Unknown
188438,Neutrophil&monocyte
188439,Neutrophil&monocyte
188440,Neutrophil&monocyte
188441,Naive CD4 T cells
188442,Int_Monocyte
188443,B7H4+ cancer cells
188444,B7H4+ cancer cells
188445,Neutrophil&monocyte
188446,Neutrophil&monocyte
188447,NK and CD8 Tcell
188448,CD163p_Mac [M2]
188449,Naive B cells
188450,Neutrophil&monocyte
188451,Memory CD8 T cells
188452,B7H4+ cancer cells
188453,Naive B cells
188454,Neutrophil&monocyte
188455,Neutrophil&monocyte
188456,Neutrophil&monocyte
188457,Neutrophil&monocyte
188458,Neutrophil&monocyte
188459,Neutrophil&monocyte
188460,Neutrophil&monocyte
188461,Neutrophil&monocyte
188462,CI_Monocyte
188463,Neutrophil&monocyte
188464,B7H4+ cancer cells
188465,B7H4+ cancer cells
188466,Neutrophil&monocyte
188467,Neutrophil&monocyte
188468,Neutrophil&monocyte
188469,Neutrophil&monocyte
188470,Neutrophil&monocyte
188471,CD163p_Mac [M2]
188472,Neutrophil&monocyte
188473,Neutrophil&monocyte
188474,Naive B cells
188475,Int_Monocyte
188476,B7H4+ cancer cells
188477,Endothelial
188478,B7H4+ cancer cells
188479,Neutrophil&monocyte
188480,Int_Monocyte
188481,NK and CD8 Tcell
188482,Endothelial
188483,Neutrophil&monocyte
188484,Neutrophil&monocyte
188485,Neutrophil&monocyte
188486,Neutrophil&monocyte
188487,B7H4+ cancer cells
188488,NK and CD8 Tcell
188489,Neutrophil&monocyte
188490,Neutrophil&monocyte
188491,Endothelial
188492,Neutrophil&monocyte
188493,Naive B cells
188494,Neutrophil&monocyte
188495,NK and CD8 Tcell
188496,Neutrophil&monocyte
188497,Neutrophil&monocyte
188498,Neutrophil&monocyte
188499,Neutrophil&monocyte
188500,Neutrophil&monocyte
188501,Neutrophil&monocyte
188502,Neutrophil&monocyte
188503,Naive B cells
188504,Neutrophil&monocyte
188505,Neutrophil&monocyte
188506,Neutrophil&monocyte
188507,Neutrophil&monocyte
188508,Naive B cells
188509,B7H4+ cancer cells
188510,Neutrophil&monocyte
188511,NK and CD8 Tcell
188512,Int_Monocyte
188513,Neutrophil&monocyte
188514,NK and CD8 Tcell
188515,Neutrophil&monocyte
188516,Memory CD8 T cells
188517,Neutrophil&monocyte
188518,Neutrophil&monocyte
188519,B7H4+ cancer cells
188520,NK and CD8 Tcell
188521,CD163p_Mac [M2]
188522,Endothelial
188523,NK and CD8 Tcell
188524,Neutrophil&monocyte
188525,NK and CD8 Tcell
188526,Neutrophil&monocyte
188527,Neutrophil&monocyte
188528,Endothelial
188529,Neutrophil&monocyte
188530,Neutrophil&monocyte
188531,Neutrophil&monocyte
188532,Neutrophil&monocyte
188533,Unknown
188534,Neutrophil&monocyte
188535,NK and CD8 Tcell
188536,Neutrophil&monocyte
188537,Neutrophil&monocyte
188538,Neutrophil&monocyte
188539,Naive B cells
188540,Fibroblasts
188541,B7H4+ cancer cells
188542,Neutrophil&monocyte
188543,Int_Monocyte
188544,Neutrophil&monocyte
188545,Neutrophil&monocyte
188546,Neutrophil&monocyte
188547,Neutrophil&monocyte
188548,Neutrophil&monocyte
188549,Neutrophil&monocyte
188550,Neutrophil&monocyte
188551,Neutrophil&monocyte
188552,NK and CD8 Tcell
188553,Neutrophil&monocyte
188554,Memory CD8 T cells
188555,NK and CD8 Tcell
188556,Neutrophil&monocyte
188557,Endothelial
188558,Neutrophil&monocyte
188559,Neutrophil&monocyte
188560,Neutrophil&monocyte
188561,Neutrophil&monocyte
188562,Endothelial
188563,Neutrophil&monocyte
188564,Neutrophil&monocyte
188565,NK and CD8 Tcell
188566,Neutrophil&monocyte
188567,Int_Monocyte
188568,Neutrophil&monocyte
188569,Neutrophil&monocyte
188570,Neutrophil&monocyte
188571,Memory CD8 T cells
188572,Neutrophil&monocyte
188573,Neutrophil&monocyte
188574,Neutrophil&monocyte
188575,Neutrophil&monocyte
188576,Neutrophil&monocyte
188577,Int_Monocyte
188578,Neutrophil&monocyte
188579,Neutrophil&monocyte
188580,Neutrophil&monocyte
188581,NK and CD8 Tcell
188582,Neutrophil&monocyte
188583,Int_Monocyte
188584,Naive B cells
188585,NK and CD8 Tcell
188586,NK and CD8 Tcell
188587,Neutrophil&monocyte
188588,Neutrophil&monocyte
188589,CI_Monocyte
188590,Neutrophil&monocyte
188591,Neutrophil&monocyte
188592,Naive B cells
188593,Naive B cells
188594,NK and CD8 Tcell
188595,B7H4+ cancer cells
188596,Naive B cells
188597,CD163p_Mac [M2]
188598,CD163p_Mac [M2]
188599,Neutrophil&monocyte
188600,Neutrophil&monocyte
188601,B7H4+ cancer cells
188602,Neutrophil&monocyte
188603,Naive CD8 T cells
188604,Memory CD8 T cells
188605,Neutrophil&monocyte
188606,Memory CD8 T cells
188607,Memory CD8 T cells
188608,Memory CD8 T cells
188609,NK and CD8 Tcell
188610,NK and CD8 Tcell
188611,Neutrophil&monocyte
188612,Fibroblasts
188613,Endothelial
188614,Neutrophil&monocyte
188615,B7H4+ cancer cells
188616,Neutrophil&monocyte
188617,Neutrophil&monocyte
188618,Naive B cells
188619,NK and CD8 Tcell
188620,Neutrophil&monocyte
188621,NK and CD8 Tcell
188622,CD163p_Mac [M2]
188623,Neutrophil&monocyte
188624,Neutrophil&monocyte
188625,Neutrophil&monocyte
188626,Neutrophil&monocyte
188627,Neutrophil&monocyte
188628,Neutrophil&monocyte
188629,Neutrophil&monocyte
188630,Neutrophil&monocyte
188631,Memory CD8 T cells
188632,Memory CD8 T cells
188633,Endothelial
188634,NK and CD8 Tcell
188635,Neutrophil&monocyte
188636,Neutrophil&monocyte
188637,Endothelial
188638,B7H4+ cancer cells
188639,Neutrophil&monocyte
188640,Naive B cells
188641,NK and CD8 Tcell
188642,B7H4+ cancer cells
188643,Unknown
188644,Neutrophil&monocyte
188645,Memory CD8 T cells
188646,Neutrophil&monocyte
188647,NK and CD8 Tcell
188648,Neutrophil&monocyte
188649,Memory CD8 T cells
188650,nonCI_Monocyte
188651,Neutrophil&monocyte
188652,Neutrophil&monocyte
188653,Neutrophil&monocyte
188654,Memory B cells
188655,Endothelial
188656,B7H4+ cancer cells
188657,Neutrophil&monocyte
188658,B7H4+ cancer cells
188659,Neutrophil&monocyte
188660,Neutrophil&monocyte
188661,B7H4+ cancer cells
188662,Naive B cells
188663,NK and CD8 Tcell
188664,Neutrophil&monocyte
188665,Int_Monocyte
188666,Neutrophil&monocyte
188667,Neutrophil&monocyte
188668,Neutrophil&monocyte
188669,Neutrophil&monocyte
188670,Neutrophil&monocyte
188671,Neutrophil&monocyte
188672,Neutrophil&monocyte
188673,Naive B cells
188674,Naive B cells
188675,Neutrophil&monocyte
188676,B7H4+ cancer cells
188677,Int_Monocyte
188678,CD163p_Mac [M2]
188679,Neutrophil&monocyte
188680,B7H4+ cancer cells
188681,Neutrophil&monocyte
188682,Neutrophil&monocyte
188683,Neutrophil&monocyte
188684,CD163p_Mac [M2]
188685,Fibroblasts
188686,NK and CD8 Tcell
188687,NK and CD8 Tcell
188688,Neutrophil&monocyte
188689,Neutrophil&monocyte
188690,Neutrophil&monocyte
188691,NK and CD8 Tcell
188692,Neutrophil&monocyte
188693,Neutrophil&monocyte
188694,B7H4+ cancer cells
188695,Neutrophil&monocyte
188696,Neutrophil&monocyte
188697,Neutrophil&monocyte
188698,NK and CD8 Tcell
188699,B7H4+ cancer cells
188700,Neutrophil&monocyte
188701,Neutrophil&monocyte
188702,Memory CD8 T cells
188703,Neutrophil&monocyte
188704,B7H4+ cancer cells
188705,Neutrophil&monocyte
188706,Neutrophil&monocyte
188707,Neutrophil&monocyte
188708,Neutrophil&monocyte
188709,Neutrophil&monocyte
188710,Neutrophil&monocyte
188711,Unknown
188712,Neutrophil&monocyte
188713,NK and CD8 Tcell
188714,Unknown
188715,Naive B cells
188716,Endothelial
188717,Memory CD8 T cells
188718,NK and CD8 Tcell
188719,B7H4+ cancer cells
188720,Neutrophil&monocyte
188721,Neutrophil&monocyte
188722,Neutrophil&monocyte
188723,CD163p_Mac [M2]
188724,Memory CD8 T cells
188725,Neutrophil&monocyte
188726,NK and CD8 Tcell
188727,Neutrophil&monocyte
188728,Neutrophil&monocyte
188729,nonCI_Monocyte
188730,B7H4+ cancer cells
188731,Naive B cells
188732,Neutrophil&monocyte
188733,B7H4+ cancer cells
188734,Naive B cells
188735,Memory CD8 T cells
188736,Neutrophil&monocyte
188737,Neutrophil&monocyte
188738,Neutrophil&monocyte
188739,Neutrophil&monocyte
188740,Naive B cells
188741,Int_Monocyte
188742,Memory T cells
188743,Neutrophil&monocyte
188744,Neutrophil&monocyte
188745,Neutrophil&monocyte
188746,Neutrophil&monocyte
188747,Neutrophil&monocyte
188748,Neutrophil&monocyte
188749,Naive B cells
188750,Neutrophil&monocyte
188751,Neutrophil&monocyte
188752,Neutrophil&monocyte
188753,NK and CD8 Tcell
188754,Regulatory T cells
188755,Neutrophil&monocyte
188756,NK and CD8 Tcell
188757,Naive B cells
188758,Int_Monocyte
188759,B7H4+ cancer cells
188760,NK and CD8 Tcell
188761,CD163p_Mac [M2]
188762,Neutrophil&monocyte
188763,Neutrophil&monocyte
188764,Neutrophil&monocyte
188765,Naive B cells
188766,Neutrophil&monocyte
188767,Neutrophil&monocyte
188768,Neutrophil&monocyte
188769,Neutrophil&monocyte
188770,Endothelial
188771,Neutrophil&monocyte
188772,Neutrophil&monocyte
188773,Neutrophil&monocyte
188774,Neutrophil&monocyte
188775,Neutrophil&monocyte
188776,Neutrophil&monocyte
188777,Neutrophil&monocyte
188778,Endothelial
188779,Neutrophil&monocyte
188780,CI_Monocyte
188781,Neutrophil&monocyte
188782,Neutrophil&monocyte
188783,Neutrophil&monocyte
188784,Neutrophil&monocyte
188785,NK and CD8 Tcell
188786,Memory CD8 T cells
188787,Fibroblasts
188788,Neutrophil&monocyte
188789,NK and CD8 Tcell
188790,Neutrophil&monocyte
188791,Neutrophil&monocyte
188792,Neutrophil&monocyte
188793,Neutrophil&monocyte
188794,B7H4+ cancer cells
188795,Neutrophil&monocyte
188796,Neutrophil&monocyte
188797,Neutrophil&monocyte
188798,Neutrophil&monocyte
188799,Memory CD8 T cells
188800,Endothelial
188801,NK and CD8 Tcell
188802,NK and CD8 Tcell
188803,B7H4+ cancer cells
188804,Neutrophil&monocyte
188805,Neutrophil&monocyte
188806,Neutrophil&monocyte
188807,Neutrophil&monocyte
188808,Fibroblasts
188809,Neutrophil&monocyte
188810,Endothelial
188811,Neutrophil&monocyte
188812,Neutrophil&monocyte
188813,Neutrophil&monocyte
188814,Neutrophil&monocyte
188815,Neutrophil&monocyte
188816,Neutrophil&monocyte
188817,Naive B cells
188818,Endothelial
188819,Neutrophil&monocyte
188820,Neutrophil&monocyte
188821,Endothelial
188822,B7H4+ cancer cells
188823,Neutrophil&monocyte
188824,Neutrophil&monocyte
188825,Memory CD8 T cells
188826,Neutrophil&monocyte
188827,nonCI_Monocyte
188828,Neutrophil&monocyte
188829,Naive B cells
188830,CI_Monocyte
188831,Neutrophil&monocyte
188832,Neutrophil&monocyte
188833,Naive B cells
188834,Memory CD8 T cells
188835,Neutrophil&monocyte
188836,Neutrophil&monocyte
188837,Neutrophil&monocyte
188838,Int_Monocyte
188839,Neutrophil&monocyte
188840,Naive B cells
188841,Neutrophil&monocyte
188842,B7H4+ cancer cells
188843,Neutrophil&monocyte
188844,Neutrophil&monocyte
188845,Neutrophil&monocyte
188846,Int_Monocyte
188847,Neutrophil&monocyte
188848,Neutrophil&monocyte
188849,NK and CD8 Tcell
188850,Neutrophil&monocyte
188851,Neutrophil&monocyte
188852,Neutrophil&monocyte
188853,Naive B cells
188854,Naive B cells
188855,Int_Monocyte
188856,Memory CD8 T cells
188857,Unknown
188858,Neutrophil&monocyte
188859,Neutrophil&monocyte
188860,Int_Monocyte
188861,Naive B cells
188862,Neutrophil&monocyte
188863,Neutrophil&monocyte
188864,NK and CD8 Tcell
188865,NK and CD8 Tcell
188866,Neutrophil&monocyte
188867,Int_Monocyte
188868,Neutrophil&monocyte
188869,Int_Monocyte
188870,B7H4+ cancer cells
188871,Neutrophil&monocyte
188872,Naive B cells
188873,Neutrophil&monocyte
188874,Regulatory T cells
188875,B7H4+ cancer cells
188876,Neutrophil&monocyte
188877,Neutrophil&monocyte
188878,B7H4+ cancer cells
188879,B7H4+ cancer cells
188880,Neutrophil&monocyte
188881,Endothelial
188882,Memory CD8 T cells
188883,Endothelial
188884,Endothelial
188885,B7H4+ cancer cells
188886,Neutrophil&monocyte
188887,B7H4+ cancer cells
188888,Neutrophil&monocyte
188889,Naive B cells
188890,Neutrophil&monocyte
188891,Neutrophil&monocyte
188892,NK and CD8 Tcell
188893,Naive B cells
188894,Regulatory T cells
188895,NK and CD8 Tcell
188896,Int_Monocyte
188897,B7H4+ cancer cells
188898,CD163p_Mac [M2]
188899,B7H4+ cancer cells
188900,Neutrophil&monocyte
188901,NK and CD8 Tcell
188902,Endothelial
188903,Endothelial
188904,B7H4+ cancer cells
188905,Neutrophil&monocyte
188906,Neutrophil&monocyte
188907,Neutrophil&monocyte
188908,Neutrophil&monocyte
188909,Neutrophil&monocyte
188910,Memory CD8 T cells
188911,B7H4+ cancer cells
188912,B7H4+ cancer cells
188913,Naive B cells
188914,Neutrophil&monocyte
188915,Naive B cells
188916,Neutrophil&monocyte
188917,Neutrophil&monocyte
188918,Endothelial
188919,Neutrophil&monocyte
188920,B7H4+ cancer cells
188921,Neutrophil&monocyte
188922,Naive B cells
188923,Neutrophil&monocyte
188924,Neutrophil&monocyte
188925,Neutrophil&monocyte
188926,Neutrophil&monocyte
188927,Neutrophil&monocyte
188928,Neutrophil&monocyte
188929,Neutrophil&monocyte
188930,Naive B cells
188931,Memory CD8 T cells
188932,Fibroblasts
188933,Neutrophil&monocyte
188934,Neutrophil&monocyte
188935,Neutrophil&monocyte
188936,Endothelial
188937,Neutrophil&monocyte
188938,Neutrophil&monocyte
188939,Endothelial
188940,NK and CD8 Tcell
188941,Memory T cells
188942,NK and CD8 Tcell
188943,Naive B cells
188944,B7H4+ cancer cells
188945,B7H4+ cancer cells
188946,Neutrophil&monocyte
188947,Naive B cells
188948,Endothelial
188949,Neutrophil&monocyte
188950,Neutrophil&monocyte
188951,NK and CD8 Tcell
188952,B7H4+ cancer cells
188953,Unknown
188954,Naive B cells
188955,Endothelial
188956,Neutrophil&monocyte
188957,NK and CD8 Tcell
188958,Neutrophil&monocyte
188959,Naive B cells
188960,Unknown
188961,NK and CD8 Tcell
188962,Neutrophil&monocyte
188963,Neutrophil&monocyte
188964,Neutrophil&monocyte
188965,NK and CD8 Tcell
188966,CI_Monocyte
188967,Endothelial
188968,NK and CD8 Tcell
188969,Neutrophil&monocyte
188970,Neutrophil&monocyte
188971,Int_Monocyte
188972,Neutrophil&monocyte
188973,Neutrophil&monocyte
188974,Neutrophil&monocyte
188975,Neutrophil&monocyte
188976,Neutrophil&monocyte
188977,Neutrophil&monocyte
188978,Neutrophil&monocyte
188979,Neutrophil&monocyte
188980,B7H4+ cancer cells
188981,Memory T cells
188982,Neutrophil&monocyte
188983,Memory CD8 T cells
188984,Neutrophil&monocyte
188985,Naive B cells
188986,Neutrophil&monocyte
188987,Neutrophil&monocyte
188988,Int_Monocyte
188989,Endothelial
188990,B7H4+ cancer cells
188991,Neutrophil&monocyte
188992,Naive B cells
188993,B7H4+ cancer cells
188994,Neutrophil&monocyte
188995,Naive B cells
188996,CD163p_Mac [M2]
188997,Fibroblasts
188998,Naive B cells
188999,Neutrophil&monocyte
189000,Memory CD8 T cells
189001,Unknown
189002,Neutrophil&monocyte
189003,Neutrophil&monocyte
189004,Neutrophil&monocyte
189005,B7H4+ cancer cells
189006,Neutrophil&monocyte
189007,Neutrophil&monocyte
189008,Neutrophil&monocyte
189009,Neutrophil&monocyte
189010,Neutrophil&monocyte
189011,Naive CD4 T cells
189012,Neutrophil&monocyte
189013,Endothelial
189014,Fibroblasts
189015,Naive B cells
189016,Naive B cells
189017,Neutrophil&monocyte
189018,Neutrophil&monocyte
189019,Naive B cells
189020,Neutrophil&monocyte
189021,Naive CD4 T cells
189022,Neutrophil&monocyte
189023,Neutrophil&monocyte
189024,Endothelial
189025,Neutrophil&monocyte
189026,Neutrophil&monocyte
189027,Neutrophil&monocyte
189028,Neutrophil&monocyte
189029,CD163p_Mac [M2]
189030,Naive B cells
189031,Neutrophil&monocyte
189032,Neutrophil&monocyte
189033,Neutrophil&monocyte
189034,Memory T cells
189035,Neutrophil&monocyte
189036,Neutrophil&monocyte
189037,Unknown
189038,NK and CD8 Tcell
189039,Neutrophil&monocyte
189040,Naive B cells
189041,Memory CD8 T cells
189042,Neutrophil&monocyte
189043,Neutrophil&monocyte
189044,Neutrophil&monocyte
189045,NK and CD8 Tcell
189046,Memory CD8 T cells
189047,Neutrophil&monocyte
189048,Neutrophil&monocyte
189049,Neutrophil&monocyte
189050,NK and CD8 Tcell
189051,Naive B cells
189052,Neutrophil&monocyte
189053,Neutrophil&monocyte
189054,Neutrophil&monocyte
189055,Naive B cells
189056,Neutrophil&monocyte
189057,Memory B cells
189058,Neutrophil&monocyte
189059,Memory CD8 T cells
189060,Neutrophil&monocyte
189061,Neutrophil&monocyte
189062,Naive B cells
189063,Neutrophil&monocyte
189064,Naive B cells
189065,Naive B cells
189066,Memory CD8 T cells
189067,Endothelial
189068,Neutrophil&monocyte
189069,Fibroblasts
189070,Endothelial
189071,Naive B cells
189072,Neutrophil&monocyte
189073,B7H4+ cancer cells
189074,Neutrophil&monocyte
189075,nonCI_Monocyte
189076,Int_Monocyte
189077,NK and CD8 Tcell
189078,Naive B cells
189079,Endothelial
189080,Neutrophil&monocyte
189081,Neutrophil&monocyte
189082,Neutrophil&monocyte
189083,NK and CD8 Tcell
189084,Naive B cells
189085,Neutrophil&monocyte
189086,Neutrophil&monocyte
189087,Neutrophil&monocyte
189088,Fibroblasts
189089,Endothelial
189090,Neutrophil&monocyte
189091,Neutrophil&monocyte
189092,Unknown
189093,NK and CD8 Tcell
189094,Neutrophil&monocyte
189095,Neutrophil&monocyte
189096,Naive B cells
189097,B7H4+ cancer cells
189098,Endothelial
189099,Neutrophil&monocyte
189100,Naive B cells
189101,Neutrophil&monocyte
189102,Neutrophil&monocyte
189103,Neutrophil&monocyte
189104,CI_Monocyte
189105,Fibroblasts
189106,Neutrophil&monocyte
189107,Neutrophil&monocyte
189108,NK and CD8 Tcell
189109,Memory CD8 T cells
189110,Naive B cells
189111,Naive B cells
189112,Int_Monocyte
189113,nonCI_Monocyte
189114,Neutrophil&monocyte
189115,Neutrophil&monocyte
189116,Endothelial
189117,Neutrophil&monocyte
189118,Neutrophil&monocyte
189119,Endothelial
189120,nonCI_Monocyte
189121,Neutrophil&monocyte
189122,Naive B cells
189123,Endothelial
189124,NK and CD8 Tcell
189125,CD163p_Mac [M2]
189126,Fibroblasts
189127,Regulatory T cells
189128,Neutrophil&monocyte
189129,Naive B cells
189130,Neutrophil&monocyte
189131,Naive B cells
189132,CD163p_Mac [M2]
189133,Neutrophil&monocyte
189134,Naive B cells
189135,Endothelial
189136,Neutrophil&monocyte
189137,B7H4+ cancer cells
189138,Neutrophil&monocyte
189139,Unknown
189140,Endothelial
189141,Endothelial
189142,Neutrophil&monocyte
189143,Unknown
189144,Naive B cells
189145,B7H4+ cancer cells
189146,Neutrophil&monocyte
189147,Endothelial
189148,Neutrophil&monocyte
189149,Naive B cells
189150,B7H4+ cancer cells
189151,CI_Monocyte
189152,Neutrophil&monocyte
189153,Neutrophil&monocyte
189154,Naive B cells
189155,Endothelial
189156,Neutrophil&monocyte
189157,Naive B cells
189158,Neutrophil&monocyte
189159,Neutrophil&monocyte
189160,Regulatory T cells
189161,Endothelial
189162,nonCI_Monocyte
189163,Neutrophil&monocyte
189164,Endothelial
189165,NK and CD8 Tcell
189166,nonCI_Monocyte
189167,Neutrophil&monocyte
189168,NK and CD8 Tcell
189169,Neutrophil&monocyte
189170,Neutrophil&monocyte
189171,Naive B cells
189172,Fibroblasts
189173,Endothelial
189174,Fibroblasts
189175,NK and CD8 Tcell
189176,Neutrophil&monocyte
189177,Neutrophil&monocyte
189178,Unknown
189179,CD163p_Mac [M2]
189180,B7H4+ cancer cells
189181,Memory T cells
189182,Naive B cells
189183,B7H4+ cancer cells
189184,Naive B cells
189185,Naive B cells
189186,nonCI_Monocyte
189187,Neutrophil&monocyte
189188,Naive B cells
189189,NK and CD8 Tcell
189190,Neutrophil&monocyte
189191,Naive B cells
189192,Endothelial
189193,Neutrophil&monocyte
189194,Neutrophil&monocyte
189195,Neutrophil&monocyte
189196,Neutrophil&monocyte
189197,Neutrophil&monocyte
189198,Memory CD8 T cells
189199,Endothelial
189200,Neutrophil&monocyte
189201,Naive B cells
189202,Neutrophil&monocyte
189203,CD163p_Mac [M2]
189204,Endothelial
189205,Fibroblasts
189206,Neutrophil&monocyte
189207,Neutrophil&monocyte
189208,NK and CD8 Tcell
189209,Unknown
189210,NK and CD8 Tcell
189211,NK and CD8 Tcell
189212,Naive B cells
189213,CD163p_Mac [M2]
189214,Neutrophil&monocyte
189215,Neutrophil&monocyte
189216,Naive B cells
189217,Neutrophil&monocyte
189218,Endothelial
189219,B7H4+ cancer cells
189220,Memory T cells
189221,Neutrophil&monocyte
189222,Naive CD4 T cells
189223,CD163p_Mac [M2]
189224,Neutrophil&monocyte
189225,Neutrophil&monocyte
189226,Naive B cells
189227,Endothelial
189228,Neutrophil&monocyte
189229,Int_Monocyte
189230,Unknown
189231,Naive CD4 T cells
189232,B7H4+ cancer cells
189233,Unknown
189234,Regulatory T cells
189235,CD163p_Mac [M2]
189236,NK and CD8 Tcell
189237,Neutrophil&monocyte
189238,Neutrophil&monocyte
189239,Memory T cells
189240,Fibroblasts
189241,B7H4+ cancer cells
189242,Neutrophil&monocyte
189243,Endothelial
189244,Naive B cells
189245,Naive B cells
189246,Neutrophil&monocyte
189247,Neutrophil&monocyte
189248,Unknown
189249,Naive B cells
189250,Neutrophil&monocyte
189251,Endothelial
189252,NK and CD8 Tcell
189253,Neutrophil&monocyte
189254,B7H4+ cancer cells
189255,B7H4+ cancer cells
189256,Regulatory T cells
189257,Neutrophil&monocyte
189258,NK and CD8 Tcell
189259,NK and CD8 Tcell
189260,NK and CD8 Tcell
189261,Neutrophil&monocyte
189262,Neutrophil&monocyte
189263,Neutrophil&monocyte
189264,Memory T cells
189265,Naive B cells
189266,Int_Monocyte
189267,Naive B cells
189268,Int_Monocyte
189269,B7H4+ cancer cells
189270,Unknown
189271,Endothelial
189272,Neutrophil&monocyte
189273,Neutrophil&monocyte
189274,Neutrophil&monocyte
189275,Neutrophil&monocyte
189276,Neutrophil&monocyte
189277,Neutrophil&monocyte
189278,Unknown
189279,Neutrophil&monocyte
189280,NK and CD8 Tcell
189281,Neutrophil&monocyte
189282,Neutrophil&monocyte
189283,Int_Monocyte
189284,Fibroblasts
189285,B7H4+ cancer cells
189286,Neutrophil&monocyte
189287,NK and CD8 Tcell
189288,Endothelial
189289,Endothelial
189290,Neutrophil&monocyte
189291,Neutrophil&monocyte
189292,Neutrophil&monocyte
189293,Neutrophil&monocyte
189294,Memory CD8 T cells
189295,Unknown
189296,Unknown
189297,Neutrophil&monocyte
189298,Naive CD4 T cells
189299,Neutrophil&monocyte
189300,Neutrophil&monocyte
189301,Naive B cells
189302,Neutrophil&monocyte
189303,Fibroblasts
189304,CD163p_Mac [M2]
189305,Endothelial
189306,Naive B cells
189307,Int_Monocyte
189308,Naive B cells
189309,Neutrophil&monocyte
189310,Endothelial
189311,Neutrophil&monocyte
189312,Neutrophil&monocyte
189313,Neutrophil&monocyte
189314,Naive B cells
189315,Int_Monocyte
189316,Neutrophil&monocyte
189317,Neutrophil&monocyte
189318,Neutrophil&monocyte
189319,Naive B cells
189320,Neutrophil&monocyte
189321,Unknown
189322,Neutrophil&monocyte
