item,label
49988,Unknown
49989,nonCI_Monocyte
49990,Memory T cells
49991,Cancer
49992,CD163n_Mac [M1]
49993,Unknown
49994,Unknown
49995,CD163p_Mac [M2]
49996,nonCI_Monocyte
49997,CI_Monocyte
49998,nonCI_Monocyte
49999,CD163p_Mac [M2]
50000,nonCI_Monocyte
50001,CD163p_Mac [M2]
50002,Unknown
50003,Fibroblasts
50004,CI_Monocyte
50005,Unknown
50006,Unknown
50007,CD163p_Mac [M2]
50008,CI_Monocyte
50009,Memory T cells
50010,Fibroblasts
50011,nonCI_Monocyte
50012,Naive B cells
50013,Endothelial
50014,Unknown
50015,NK and CD8 Tcell
50016,CD163p_Mac [M2]
50017,CD163p_Mac [M2]
50018,Memory CD8 T cells
50019,nonCI_Monocyte
50020,B7H4+ cancer cells
50021,Unknown
50022,Fibroblasts
50023,Fibroblasts
50024,Unknown
50025,Unknown
50026,Naive B cells
50027,Fibroblasts
50028,NK and CD8 Tcell
50029,nonCI_Monocyte
50030,Naive CD8 T cells
50031,CD163p_Mac [M2]
50032,Fibroblasts
50033,NK and CD8 Tcell
50034,nonCI_Monocyte
50035,CI_Monocyte
50036,Unknown
50037,Unknown
50038,NK and CD8 Tcell
50039,Endothelial
50040,Memory B cells
50041,Unknown
50042,Memory T cells
50043,Fibroblasts
50044,Unknown
50045,nonCI_Monocyte
50046,Memory T cells
50047,Unknown
50048,Memory T cells
50049,nonCI_Monocyte
50050,CI_Monocyte
50051,NK and CD8 Tcell
50052,Unknown
50053,NK and CD8 Tcell
50054,Memory CD8 T cells
50055,Memory B cells
50056,CI_Monocyte
50057,Fibroblasts
50058,Cancer
50059,NK and CD8 Tcell
50060,Fibroblasts
50061,Endothelial
50062,Unknown
50063,NK and CD8 Tcell
50064,Unknown
50065,CI_Monocyte
50066,Unknown
50067,Naive B cells
50068,CI_Monocyte
50069,nonCI_Monocyte
50070,nonCI_Monocyte
50071,Memory T cells
50072,Unknown
50073,CI_Monocyte
50074,Memory B cells
50075,nonCI_Monocyte
50076,nonCI_Monocyte
50077,Fibroblasts
50078,Fibroblasts
50079,Memory T cells
50080,NK and CD8 Tcell
50081,Fibroblasts
50082,CI_Monocyte
50083,Memory T cells
50084,nonCI_Monocyte
50085,Fibroblasts
50086,Memory T cells
50087,CI_Monocyte
50088,nonCI_Monocyte
50089,nonCI_Monocyte
50090,Fibroblasts
50091,Memory B cells
50092,nonCI_Monocyte
50093,Fibroblasts
50094,nonCI_Monocyte
50095,Endothelial
50096,Memory B cells
50097,nonCI_Monocyte
50098,nonCI_Monocyte
50099,Unknown
50100,CI_Monocyte
50101,Fibroblasts
50102,nonCI_Monocyte
50103,Memory B cells
50104,Naive CD8 T cells
50105,nonCI_Monocyte
50106,nonCI_Monocyte
50107,Unknown
50108,NK and CD8 Tcell
50109,Unknown
50110,CI_Monocyte
50111,nonCI_Monocyte
50112,nonCI_Monocyte
50113,Unknown
50114,Endothelial
50115,CI_Monocyte
50116,nonCI_Monocyte
50117,nonCI_Monocyte
50118,Memory CD8 T cells
50119,Fibroblasts
50120,Unknown
50121,Unknown
50122,Memory B cells
50123,CI_Monocyte
50124,CI_Monocyte
50125,Fibroblasts
50126,Fibroblasts
50127,nonCI_Monocyte
50128,nonCI_Monocyte
50129,CI_Monocyte
50130,Unknown
50131,Naive B cells
50132,Fibroblasts
50133,Fibroblasts
50134,nonCI_Monocyte
50135,nonCI_Monocyte
50136,Memory B cells
50137,Naive B cells
50138,Unknown
50139,Unknown
50140,nonCI_Monocyte
50141,nonCI_Monocyte
50142,nonCI_Monocyte
50143,Unknown
50144,CD163n_Mac [M1]
50145,Memory T cells
50146,Naive CD4 T cells
50147,CI_Monocyte
50148,Unknown
50149,CI_Monocyte
50150,NK and CD8 Tcell
50151,Memory CD8 T cells
50152,Unknown
50153,nonCI_Monocyte
50154,Endothelial
50155,Unknown
50156,NK and CD8 Tcell
50157,CI_Monocyte
50158,Unknown
50159,Endothelial
50160,Cancer
50161,CI_Monocyte
50162,Naive CD4 T cells
50163,Memory T cells
50164,CI_Monocyte
50165,nonCI_Monocyte
50166,nonCI_Monocyte
50167,CI_Monocyte
50168,NK and CD8 Tcell
50169,NK and CD8 Tcell
50170,Memory CD8 T cells
50171,Naive B cells
50172,CD163n_Mac [M1]
50173,Fibroblasts
50174,Naive CD8 T cells
50175,B7H4+ cancer cells
50176,nonCI_Monocyte
50177,CI_Monocyte
50178,nonCI_Monocyte
50179,CI_Monocyte
50180,Memory B cells
50181,Memory T cells
50182,Endothelial
50183,nonCI_Monocyte
50184,NK and CD8 Tcell
50185,Naive B cells
50186,CI_Monocyte
50187,Unknown
50188,CI_Monocyte
50189,CD163n_Mac [M1]
50190,Fibroblasts
50191,Fibroblasts
50192,Memory B cells
50193,Memory B cells
50194,Memory T cells
50195,Memory B cells
50196,CI_Monocyte
50197,Memory B cells
50198,nonCI_Monocyte
50199,Fibroblasts
50200,Fibroblasts
50201,Fibroblasts
50202,Naive B cells
50203,Unknown
50204,Fibroblasts
50205,nonCI_Monocyte
50206,CI_Monocyte
50207,nonCI_Monocyte
50208,Cancer
50209,CI_Monocyte
50210,Memory B cells
50211,CI_Monocyte
50212,nonCI_Monocyte
50213,Cancer
50214,CD163n_Mac [M1]
50215,CD163p_Mac [M2]
50216,CI_Monocyte
50217,CI_Monocyte
50218,CI_Monocyte
50219,nonCI_Monocyte
50220,Cancer
50221,CD163n_Mac [M1]
50222,nonCI_Monocyte
50223,Naive CD4 T cells
50224,nonCI_Monocyte
50225,Memory T cells
50226,CI_Monocyte
50227,CI_Monocyte
50228,Unknown
50229,Naive B cells
50230,Memory B cells
50231,Fibroblasts
50232,CD163p_Mac [M2]
50233,Unknown
50234,Memory B cells
50235,Memory B cells
50236,nonCI_Monocyte
50237,nonCI_Monocyte
50238,Fibroblasts
50239,Fibroblasts
50240,NK and CD8 Tcell
50241,NK and CD8 Tcell
50242,NK and CD8 Tcell
50243,CD163p_Mac [M2]
50244,Memory CD8 T cells
50245,nonCI_Monocyte
50246,Cancer
50247,NK and CD8 Tcell
50248,nonCI_Monocyte
50249,nonCI_Monocyte
50250,nonCI_Monocyte
50251,CI_Monocyte
50252,Unknown
50253,B7H4+ cancer cells
50254,Endothelial
50255,Unknown
50256,nonCI_Monocyte
50257,Fibroblasts
50258,Memory T cells
50259,CD163n_Mac [M1]
50260,Memory B cells
50261,Memory T cells
50262,nonCI_Monocyte
50263,nonCI_Monocyte
50264,CI_Monocyte
50265,nonCI_Monocyte
50266,CI_Monocyte
50267,Unknown
50268,Memory CD8 T cells
50269,nonCI_Monocyte
50270,Fibroblasts
50271,Naive CD8 T cells
50272,NK and CD8 Tcell
50273,Naive B cells
50274,Memory T cells
50275,Memory T cells
50276,Fibroblasts
50277,Fibroblasts
50278,CD163n_Mac [M1]
50279,Memory B cells
50280,NK and CD8 Tcell
50281,Unknown
50282,Memory T cells
50283,Unknown
50284,CI_Monocyte
50285,nonCI_Monocyte
50286,nonCI_Monocyte
50287,Naive B cells
50288,CI_Monocyte
50289,Fibroblasts
50290,CI_Monocyte
50291,Unknown
50292,CI_Monocyte
50293,Unknown
50294,Fibroblasts
50295,nonCI_Monocyte
50296,Memory B cells
50297,Unknown
50298,NK and CD8 Tcell
50299,NK and CD8 Tcell
50300,CD163p_Mac [M2]
50301,nonCI_Monocyte
50302,Unknown
50303,NK and CD8 Tcell
50304,CI_Monocyte
50305,nonCI_Monocyte
50306,NK and CD8 Tcell
50307,Naive B cells
50308,Fibroblasts
50309,nonCI_Monocyte
50310,CI_Monocyte
50311,nonCI_Monocyte
50312,nonCI_Monocyte
50313,nonCI_Monocyte
50314,Unknown
50315,Naive B cells
50316,Unknown
50317,Fibroblasts
50318,Naive CD8 T cells
50319,NK and CD8 Tcell
50320,Unknown
50321,Unknown
50322,Neutrophil&monocyte
50323,nonCI_Monocyte
50324,nonCI_Monocyte
50325,Memory T cells
50326,Naive CD8 T cells
50327,NK and CD8 Tcell
50328,NK and CD8 Tcell
50329,Memory B cells
50330,Fibroblasts
50331,nonCI_Monocyte
50332,Memory B cells
50333,Memory T cells
50334,Memory CD8 T cells
50335,NK and CD8 Tcell
50336,nonCI_Monocyte
50337,Unknown
50338,Fibroblasts
50339,Unknown
50340,CD163n_Mac [M1]
50341,Fibroblasts
50342,Unknown
50343,Unknown
50344,nonCI_Monocyte
50345,Memory B cells
50346,CI_Monocyte
50347,CI_Monocyte
50348,Naive CD8 T cells
50349,Memory T cells
50350,nonCI_Monocyte
50351,NK and CD8 Tcell
50352,CI_Monocyte
50353,Unknown
50354,CI_Monocyte
50355,Memory CD8 T cells
50356,Unknown
50357,NK and CD8 Tcell
50358,Unknown
50359,Unknown
50360,CD163n_Mac [M1]
50361,Memory B cells
50362,CI_Monocyte
50363,nonCI_Monocyte
50364,Unknown
50365,Neutrophil&monocyte
50366,Unknown
50367,Unknown
50368,nonCI_Monocyte
50369,nonCI_Monocyte
50370,NK and CD8 Tcell
50371,nonCI_Monocyte
50372,Neutrophil&monocyte
50373,Neutrophil&monocyte
50374,Naive CD8 T cells
50375,nonCI_Monocyte
50376,Neutrophil&monocyte
50377,Unknown
50378,Unknown
50379,CI_Monocyte
50380,Memory B cells
50381,Naive CD4 T cells
50382,nonCI_Monocyte
50383,Memory B cells
50384,nonCI_Monocyte
50385,Unknown
50386,Fibroblasts
50387,nonCI_Monocyte
50388,Unknown
50389,nonCI_Monocyte
50390,Unknown
50391,Memory T cells
50392,CI_Monocyte
50393,CI_Monocyte
50394,Memory T cells
50395,Memory B cells
50396,Naive CD8 T cells
50397,Memory T cells
50398,CI_Monocyte
50399,nonCI_Monocyte
50400,CI_Monocyte
50401,Naive CD4 T cells
50402,Memory T cells
50403,CD163n_Mac [M1]
50404,CI_Monocyte
50405,CI_Monocyte
50406,nonCI_Monocyte
50407,CI_Monocyte
50408,Cancer
50409,Memory B cells
50410,Unknown
50411,Unknown
50412,nonCI_Monocyte
50413,CI_Monocyte
50414,CI_Monocyte
50415,nonCI_Monocyte
50416,nonCI_Monocyte
50417,nonCI_Monocyte
50418,nonCI_Monocyte
50419,Unknown
50420,NK and CD8 Tcell
50421,NK and CD8 Tcell
50422,CI_Monocyte
50423,CI_Monocyte
50424,nonCI_Monocyte
50425,nonCI_Monocyte
50426,Memory T cells
50427,Memory T cells
50428,Cancer
50429,nonCI_Monocyte
50430,Memory B cells
50431,nonCI_Monocyte
50432,nonCI_Monocyte
50433,Memory B cells
50434,Unknown
50435,Memory B cells
50436,CI_Monocyte
50437,CI_Monocyte
50438,CD163p_Mac [M2]
50439,nonCI_Monocyte
50440,Unknown
50441,nonCI_Monocyte
50442,nonCI_Monocyte
50443,Unknown
50444,Memory T cells
50445,Unknown
50446,Unknown
50447,Memory B cells
50448,nonCI_Monocyte
50449,Memory CD8 T cells
50450,nonCI_Monocyte
50451,Unknown
50452,nonCI_Monocyte
50453,nonCI_Monocyte
50454,NK and CD8 Tcell
50455,p53+ cells?
50456,nonCI_Monocyte
50457,Memory B cells
50458,Unknown
50459,Unknown
50460,Memory B cells
50461,Naive CD4 T cells
50462,nonCI_Monocyte
50463,Unknown
50464,Naive B cells
50465,Unknown
50466,Unknown
50467,Memory T cells
50468,CI_Monocyte
50469,nonCI_Monocyte
50470,Unknown
50471,CI_Monocyte
50472,Unknown
50473,Memory T cells
50474,CI_Monocyte
50475,Unknown
50476,Unknown
50477,Unknown
50478,CD163n_Mac [M1]
50479,Unknown
50480,Fibroblasts
50481,NK and CD8 Tcell
50482,Naive CD8 T cells
50483,Fibroblasts
50484,nonCI_Monocyte
50485,Fibroblasts
50486,Fibroblasts
50487,B7H4+ cancer cells
50488,Naive CD8 T cells
50489,nonCI_Monocyte
50490,Naive B cells
50491,nonCI_Monocyte
50492,CI_Monocyte
50493,Fibroblasts
50494,Memory B cells
50495,Memory B cells
50496,Fibroblasts
50497,NK and CD8 Tcell
50498,Endothelial
50499,Memory T cells
50500,NK and CD8 Tcell
50501,CI_Monocyte
50502,Unknown
50503,CI_Monocyte
50504,NK and CD8 Tcell
50505,CI_Monocyte
50506,Fibroblasts
50507,nonCI_Monocyte
50508,CI_Monocyte
50509,Fibroblasts
50510,Unknown
50511,nonCI_Monocyte
50512,Memory B cells
50513,Memory T cells
50514,Naive B cells
50515,nonCI_Monocyte
50516,nonCI_Monocyte
50517,Memory B cells
50518,nonCI_Monocyte
50519,nonCI_Monocyte
50520,Memory B cells
50521,Fibroblasts
50522,Cancer
50523,nonCI_Monocyte
50524,Naive CD8 T cells
50525,nonCI_Monocyte
50526,Fibroblasts
50527,Unknown
50528,Unknown
50529,Unknown
50530,Fibroblasts
50531,CI_Monocyte
50532,CI_Monocyte
50533,Naive B cells
50534,Fibroblasts
50535,Fibroblasts
50536,Unknown
50537,p53+ cells?
50538,CD163n_Mac [M1]
50539,nonCI_Monocyte
50540,Memory B cells
50541,Fibroblasts
50542,Memory CD8 T cells
50543,Fibroblasts
50544,Naive CD4 T cells
50545,Unknown
50546,Memory T cells
50547,Fibroblasts
50548,Cancer
50549,nonCI_Monocyte
50550,Naive B cells
50551,nonCI_Monocyte
50552,Naive CD4 T cells
50553,Naive CD8 T cells
50554,CD163n_Mac [M1]
50555,Unknown
50556,Naive B cells
50557,Unknown
50558,Endothelial
50559,Unknown
50560,Unknown
50561,Fibroblasts
50562,Memory B cells
50563,nonCI_Monocyte
50564,nonCI_Monocyte
50565,Unknown
50566,NK and CD8 Tcell
50567,nonCI_Monocyte
50568,CI_Monocyte
50569,nonCI_Monocyte
50570,Memory T cells
50571,Unknown
50572,nonCI_Monocyte
50573,Memory CD8 T cells
50574,CI_Monocyte
50575,Endothelial
50576,Fibroblasts
50577,Fibroblasts
50578,nonCI_Monocyte
50579,nonCI_Monocyte
50580,nonCI_Monocyte
50581,Memory B cells
50582,Naive B cells
50583,CI_Monocyte
50584,nonCI_Monocyte
50585,Memory B cells
50586,Unknown
50587,Memory T cells
50588,nonCI_Monocyte
50589,nonCI_Monocyte
50590,Fibroblasts
50591,Cancer
50592,CD163n_Mac [M1]
50593,nonCI_Monocyte
50594,CI_Monocyte
50595,Unknown
50596,Cancer
50597,nonCI_Monocyte
50598,Unknown
50599,CI_Monocyte
50600,nonCI_Monocyte
50601,nonCI_Monocyte
50602,nonCI_Monocyte
50603,Unknown
50604,Unknown
50605,Unknown
50606,Fibroblasts
50607,nonCI_Monocyte
50608,Unknown
50609,CI_Monocyte
50610,Memory T cells
50611,Memory T cells
50612,nonCI_Monocyte
50613,nonCI_Monocyte
50614,CI_Monocyte
50615,Unknown
50616,CI_Monocyte
50617,Fibroblasts
50618,Naive B cells
50619,Naive B cells
50620,nonCI_Monocyte
50621,Unknown
50622,Unknown
50623,nonCI_Monocyte
50624,nonCI_Monocyte
50625,Memory B cells
50626,nonCI_Monocyte
50627,Memory T cells
50628,nonCI_Monocyte
50629,nonCI_Monocyte
50630,nonCI_Monocyte
50631,Unknown
50632,CI_Monocyte
50633,nonCI_Monocyte
50634,Memory B cells
50635,CI_Monocyte
50636,Naive B cells
50637,nonCI_Monocyte
50638,Memory T cells
50639,NK and CD8 Tcell
50640,nonCI_Monocyte
50641,Unknown
50642,Memory B cells
50643,nonCI_Monocyte
50644,nonCI_Monocyte
50645,Memory T cells
50646,CI_Monocyte
50647,Naive CD8 T cells
50648,nonCI_Monocyte
50649,nonCI_Monocyte
50650,Unknown
50651,CI_Monocyte
50652,CI_Monocyte
50653,nonCI_Monocyte
50654,CI_Monocyte
50655,Memory T cells
50656,CI_Monocyte
50657,Naive CD8 T cells
50658,Neutrophil&monocyte
50659,Memory T cells
50660,nonCI_Monocyte
50661,Memory B cells
50662,Fibroblasts
50663,CD163p_Mac [M2]
50664,CD163p_Mac [M2]
50665,CD163p_Mac [M2]
50666,nonCI_Monocyte
50667,nonCI_Monocyte
50668,Endothelial
50669,Memory T cells
50670,Memory T cells
50671,Fibroblasts
50672,CI_Monocyte
50673,Unknown
50674,Fibroblasts
50675,Unknown
50676,Unknown
50677,CD163p_Mac [M2]
50678,CI_Monocyte
50679,nonCI_Monocyte
50680,Unknown
50681,nonCI_Monocyte
50682,Fibroblasts
50683,Memory CD8 T cells
50684,Unknown
50685,Unknown
50686,Unknown
50687,Fibroblasts
50688,Fibroblasts
50689,Naive CD8 T cells
50690,nonCI_Monocyte
50691,nonCI_Monocyte
50692,Unknown
50693,Memory T cells
50694,Memory T cells
50695,Fibroblasts
50696,CI_Monocyte
50697,Unknown
50698,Unknown
50699,Naive B cells
50700,CI_Monocyte
50701,CI_Monocyte
50702,CI_Monocyte
50703,nonCI_Monocyte
50704,Fibroblasts
50705,Fibroblasts
50706,Unknown
50707,Memory B cells
50708,nonCI_Monocyte
50709,nonCI_Monocyte
50710,CI_Monocyte
50711,Unknown
50712,Unknown
50713,nonCI_Monocyte
50714,CI_Monocyte
50715,CI_Monocyte
50716,CD163p_Mac [M2]
50717,nonCI_Monocyte
50718,nonCI_Monocyte
50719,CI_Monocyte
50720,Unknown
50721,CD163p_Mac [M2]
50722,nonCI_Monocyte
50723,Memory B cells
50724,CI_Monocyte
50725,nonCI_Monocyte
50726,Naive B cells
50727,Fibroblasts
50728,CD163p_Mac [M2]
50729,CI_Monocyte
50730,CI_Monocyte
50731,Memory T cells
50732,Fibroblasts
50733,Unknown
50734,CD163p_Mac [M2]
50735,Fibroblasts
50736,Fibroblasts
50737,Fibroblasts
50738,CI_Monocyte
50739,Endothelial
50740,Fibroblasts
50741,nonCI_Monocyte
50742,Unknown
50743,Memory CD8 T cells
50744,Neutrophil&monocyte
50745,Fibroblasts
50746,nonCI_Monocyte
50747,CI_Monocyte
50748,Cancer
50749,CD163p_Mac [M2]
50750,Memory T cells
50751,Fibroblasts
50752,Endothelial
50753,Memory T cells
50754,CI_Monocyte
50755,Unknown
50756,Fibroblasts
50757,CI_Monocyte
50758,nonCI_Monocyte
50759,Naive CD8 T cells
50760,Memory T cells
50761,nonCI_Monocyte
50762,Memory CD8 T cells
50763,Fibroblasts
50764,Unknown
50765,Unknown
50766,CI_Monocyte
50767,CI_Monocyte
50768,Fibroblasts
50769,CI_Monocyte
50770,nonCI_Monocyte
50771,CI_Monocyte
50772,Unknown
50773,nonCI_Monocyte
50774,nonCI_Monocyte
50775,nonCI_Monocyte
50776,CI_Monocyte
50777,nonCI_Monocyte
50778,CD163n_Mac [M1]
50779,Memory B cells
50780,Unknown
50781,CI_Monocyte
50782,Memory B cells
50783,nonCI_Monocyte
50784,nonCI_Monocyte
50785,nonCI_Monocyte
50786,CD163n_Mac [M1]
50787,CI_Monocyte
50788,nonCI_Monocyte
50789,nonCI_Monocyte
50790,CI_Monocyte
50791,CD163n_Mac [M1]
50792,Memory B cells
50793,Naive B cells
50794,Memory T cells
50795,Unknown
50796,nonCI_Monocyte
50797,Memory B cells
50798,Endothelial
50799,CD163p_Mac [M2]
50800,CD163n_Mac [M1]
50801,Memory T cells
50802,Memory B cells
50803,Memory T cells
50804,CD163p_Mac [M2]
50805,nonCI_Monocyte
50806,nonCI_Monocyte
50807,Fibroblasts
50808,CD163p_Mac [M2]
50809,Fibroblasts
50810,Fibroblasts
50811,Endothelial
50812,nonCI_Monocyte
50813,Naive B cells
50814,CD163n_Mac [M1]
50815,Fibroblasts
50816,Memory B cells
50817,nonCI_Monocyte
50818,Memory B cells
50819,nonCI_Monocyte
50820,nonCI_Monocyte
50821,nonCI_Monocyte
50822,CI_Monocyte
50823,Fibroblasts
50824,CI_Monocyte
50825,nonCI_Monocyte
50826,Neutrophil&monocyte
50827,nonCI_Monocyte
50828,Unknown
50829,nonCI_Monocyte
50830,nonCI_Monocyte
50831,CI_Monocyte
50832,Unknown
50833,Fibroblasts
50834,Fibroblasts
50835,Fibroblasts
50836,Endothelial
50837,CI_Monocyte
50838,Unknown
50839,CD163n_Mac [M1]
50840,nonCI_Monocyte
50841,Naive CD8 T cells
50842,CI_Monocyte
50843,Naive B cells
50844,Unknown
50845,CI_Monocyte
50846,nonCI_Monocyte
50847,nonCI_Monocyte
50848,nonCI_Monocyte
50849,Memory T cells
50850,Unknown
50851,CI_Monocyte
50852,Fibroblasts
50853,Endothelial
50854,nonCI_Monocyte
50855,Unknown
50856,Memory T cells
50857,nonCI_Monocyte
50858,Unknown
50859,Naive B cells
50860,Unknown
50861,Unknown
50862,nonCI_Monocyte
50863,Naive B cells
50864,Memory B cells
50865,Fibroblasts
50866,Memory B cells
50867,CD163n_Mac [M1]
50868,nonCI_Monocyte
50869,Fibroblasts
50870,CD163p_Mac [M2]
50871,Endothelial
50872,nonCI_Monocyte
50873,Cancer
50874,nonCI_Monocyte
50875,CD163n_Mac [M1]
50876,Endothelial
50877,Neutrophil&monocyte
50878,CI_Monocyte
50879,Unknown
50880,Unknown
50881,nonCI_Monocyte
50882,nonCI_Monocyte
50883,nonCI_Monocyte
50884,Unknown
50885,Unknown
50886,Memory CD8 T cells
50887,Fibroblasts
50888,nonCI_Monocyte
50889,nonCI_Monocyte
50890,Memory T cells
50891,Unknown
50892,Unknown
50893,nonCI_Monocyte
50894,CD163p_Mac [M2]
50895,Memory B cells
50896,nonCI_Monocyte
50897,Naive CD8 T cells
50898,Unknown
50899,Naive CD4 T cells
50900,nonCI_Monocyte
50901,CI_Monocyte
50902,Naive CD8 T cells
50903,nonCI_Monocyte
50904,Memory B cells
50905,Unknown
50906,Memory T cells
50907,Memory T cells
50908,Memory T cells
50909,nonCI_Monocyte
50910,CI_Monocyte
50911,nonCI_Monocyte
50912,Memory T cells
50913,Naive CD8 T cells
50914,Fibroblasts
50915,CI_Monocyte
50916,Unknown
50917,Unknown
50918,CI_Monocyte
50919,CD163n_Mac [M1]
50920,Fibroblasts
50921,CI_Monocyte
50922,CI_Monocyte
50923,Fibroblasts
50924,Unknown
50925,CI_Monocyte
50926,CI_Monocyte
50927,p53+ cells?
50928,Unknown
50929,Unknown
50930,CD163n_Mac [M1]
50931,Naive CD8 T cells
50932,nonCI_Monocyte
50933,Unknown
50934,Fibroblasts
50935,CI_Monocyte
50936,Memory T cells
50937,Naive CD8 T cells
50938,Cancer
50939,Unknown
50940,nonCI_Monocyte
50941,Fibroblasts
50942,Fibroblasts
50943,CI_Monocyte
50944,Naive B cells
50945,Naive CD8 T cells
50946,nonCI_Monocyte
50947,Memory T cells
50948,CD163n_Mac [M1]
50949,CI_Monocyte
50950,CI_Monocyte
50951,Fibroblasts
50952,nonCI_Monocyte
50953,Fibroblasts
50954,CI_Monocyte
50955,Naive CD8 T cells
50956,NK and CD8 Tcell
50957,CD163n_Mac [M1]
50958,Endothelial
50959,Endothelial
50960,CD163n_Mac [M1]
50961,Fibroblasts
50962,nonCI_Monocyte
50963,Unknown
50964,CI_Monocyte
50965,Unknown
50966,CD163p_Mac [M2]
50967,Memory B cells
50968,Unknown
50969,CD163n_Mac [M1]
50970,CI_Monocyte
50971,Memory B cells
50972,CI_Monocyte
50973,Unknown
50974,nonCI_Monocyte
50975,CD163n_Mac [M1]
50976,Fibroblasts
50977,Memory T cells
50978,nonCI_Monocyte
50979,nonCI_Monocyte
50980,CD163n_Mac [M1]
50981,CI_Monocyte
50982,CI_Monocyte
50983,Unknown
50984,Unknown
50985,nonCI_Monocyte
50986,nonCI_Monocyte
50987,nonCI_Monocyte
50988,nonCI_Monocyte
50989,Naive B cells
50990,CD163n_Mac [M1]
50991,nonCI_Monocyte
50992,Endothelial
50993,Endothelial
50994,nonCI_Monocyte
50995,Fibroblasts
50996,Memory T cells
50997,CD163n_Mac [M1]
50998,nonCI_Monocyte
50999,CI_Monocyte
51000,nonCI_Monocyte
51001,CD163p_Mac [M2]
51002,CD163n_Mac [M1]
51003,Memory T cells
51004,CD163n_Mac [M1]
51005,nonCI_Monocyte
51006,Memory CD8 T cells
51007,CI_Monocyte
51008,nonCI_Monocyte
51009,Neutrophil&monocyte
51010,CD163n_Mac [M1]
51011,nonCI_Monocyte
51012,Unknown
51013,Memory T cells
51014,CD163n_Mac [M1]
51015,Memory T cells
51016,Memory T cells
51017,Memory T cells
51018,Naive CD8 T cells
51019,Fibroblasts
51020,CD163n_Mac [M1]
51021,CI_Monocyte
51022,CD163n_Mac [M1]
51023,Memory T cells
51024,CI_Monocyte
51025,Memory CD8 T cells
51026,Memory T cells
51027,nonCI_Monocyte
51028,CI_Monocyte
51029,CD163n_Mac [M1]
51030,CD163p_Mac [M2]
51031,CI_Monocyte
51032,nonCI_Monocyte
51033,CI_Monocyte
51034,CD163n_Mac [M1]
51035,Memory CD8 T cells
51036,CD163p_Mac [M2]
51037,Unknown
51038,CD163n_Mac [M1]
51039,Memory T cells
51040,nonCI_Monocyte
51041,Memory B cells
51042,Naive CD8 T cells
51043,Fibroblasts
51044,CD163n_Mac [M1]
51045,Fibroblasts
51046,Fibroblasts
51047,Unknown
51048,Fibroblasts
51049,Fibroblasts
51050,Naive B cells
51051,CI_Monocyte
51052,CI_Monocyte
51053,Fibroblasts
51054,Fibroblasts
51055,Memory T cells
51056,Endothelial
51057,Endothelial
51058,nonCI_Monocyte
51059,Memory T cells
51060,Unknown
51061,Memory T cells
51062,CD163n_Mac [M1]
51063,Fibroblasts
51064,Memory T cells
51065,Naive B cells
51066,Fibroblasts
51067,Fibroblasts
51068,Memory T cells
51069,CD163n_Mac [M1]
51070,Fibroblasts
51071,CD163n_Mac [M1]
51072,Memory T cells
51073,CI_Monocyte
51074,nonCI_Monocyte
51075,Fibroblasts
51076,CI_Monocyte
51077,Memory T cells
51078,Memory T cells
51079,Memory T cells
51080,nonCI_Monocyte
51081,nonCI_Monocyte
51082,Memory T cells
51083,nonCI_Monocyte
51084,CI_Monocyte
51085,nonCI_Monocyte
51086,Endothelial
51087,Unknown
51088,Endothelial
51089,CI_Monocyte
51090,Fibroblasts
51091,Fibroblasts
51092,CD163n_Mac [M1]
51093,Memory T cells
51094,Fibroblasts
51095,CD163n_Mac [M1]
51096,CI_Monocyte
51097,Unknown
51098,Endothelial
51099,CI_Monocyte
51100,Unknown
51101,Fibroblasts
51102,nonCI_Monocyte
51103,CI_Monocyte
51104,Fibroblasts
51105,CD163n_Mac [M1]
51106,Memory T cells
51107,CI_Monocyte
51108,Endothelial
51109,Memory T cells
51110,CI_Monocyte
51111,Fibroblasts
51112,Naive B cells
51113,Memory T cells
51114,CD163n_Mac [M1]
51115,Memory T cells
51116,CD163n_Mac [M1]
51117,Memory T cells
51118,nonCI_Monocyte
51119,CI_Monocyte
51120,CD163p_Mac [M2]
51121,nonCI_Monocyte
51122,Memory T cells
51123,Endothelial
51124,Naive B cells
51125,Unknown
51126,CI_Monocyte
51127,nonCI_Monocyte
51128,Endothelial
51129,Endothelial
51130,Memory T cells
51131,CI_Monocyte
51132,Fibroblasts
51133,nonCI_Monocyte
51134,Memory T cells
51135,Memory T cells
51136,Fibroblasts
51137,nonCI_Monocyte
51138,nonCI_Monocyte
51139,CI_Monocyte
51140,Fibroblasts
51141,Fibroblasts
51142,Memory B cells
51143,CI_Monocyte
51144,CI_Monocyte
51145,CI_Monocyte
51146,nonCI_Monocyte
51147,CI_Monocyte
51148,Memory T cells
51149,nonCI_Monocyte
51150,Memory T cells
51151,Memory B cells
51152,Memory B cells
51153,Naive B cells
51154,CD163n_Mac [M1]
51155,Endothelial
51156,CI_Monocyte
51157,Memory T cells
51158,nonCI_Monocyte
51159,Fibroblasts
51160,nonCI_Monocyte
51161,nonCI_Monocyte
51162,CI_Monocyte
51163,Endothelial
51164,Fibroblasts
51165,CI_Monocyte
51166,CI_Monocyte
51167,nonCI_Monocyte
51168,Memory T cells
51169,Memory T cells
51170,Naive B cells
51171,nonCI_Monocyte
51172,Fibroblasts
51173,nonCI_Monocyte
51174,Memory T cells
51175,nonCI_Monocyte
51176,Memory B cells
