cell_som_cluster,pixel_meta_cluster_rename_B7H4,pixel_meta_cluster_rename_BetaCat,pixel_meta_cluster_rename_CD107a,pixel_meta_cluster_rename_CD11b,pixel_meta_cluster_rename_CD14 + CD16 + CD163,pixel_meta_cluster_rename_CD16,pixel_meta_cluster_rename_CD163,pixel_meta_cluster_rename_CD20,pixel_meta_cluster_rename_CD3,pixel_meta_cluster_rename_CD31,pixel_meta_cluster_rename_CD31 + GzmB*,pixel_meta_cluster_rename_CD366 + CD44,pixel_meta_cluster_rename_CD366 + GzmB,pixel_meta_cluster_rename_CD4 + CD3,pixel_meta_cluster_rename_CD4 + CD366,pixel_meta_cluster_rename_CD4 + CD45RO,pixel_meta_cluster_rename_CD44,pixel_meta_cluster_rename_CD45,pixel_meta_cluster_rename_CD45RO,pixel_meta_cluster_rename_CD68,pixel_meta_cluster_rename_CD68 + CD11b + CD45 + CD45RO + GzmB,pixel_meta_cluster_rename_CD8 + Ecad,pixel_meta_cluster_rename_CD8a,pixel_meta_cluster_rename_CD8a + ECad*,pixel_meta_cluster_rename_ECad,pixel_meta_cluster_rename_ECad + B7H4 + BetaCat + PanCK,pixel_meta_cluster_rename_ECad + aSMA,pixel_meta_cluster_rename_ECad*,pixel_meta_cluster_rename_FoxP3,pixel_meta_cluster_rename_FoxP3 + ECad + PanCK,pixel_meta_cluster_rename_HLA,pixel_meta_cluster_rename_HLA + CD4,pixel_meta_cluster_rename_HLA + CD68,pixel_meta_cluster_rename_HLA + Ecad,pixel_meta_cluster_rename_PanCK + CD20,pixel_meta_cluster_rename_Vim + GzmB,pixel_meta_cluster_rename_Vim + GzmB + CD31 + aSMA,pixel_meta_cluster_rename_Vim + GzmB + aSMA,pixel_meta_cluster_rename_aSMA,pixel_meta_cluster_rename_aSMA + Vim,count,cell_meta_cluster,cell_meta_cluster_rename
325,0.0012436732033593,0.0001057701683453,5.574547729974483e-06,0.0062598791338642,0.0001432140137889,0.0006341825854212,0.0005378409242704,0.0006014913778971,0.0022818962003717,0.0008160647969488,0.0180779137602055,0.0002271557164736,0.0004965184910029,0.0101303368499227,0.0017987122920181,0.2575901302027086,0.0099381536140715,0.0002459728132286,0.0441522561537502,0.0036285683799983,0.0028882027300271,0.4421451175487583,0.0215920208787234,0.0370264961055149,0.0338224783886445,0.0285913161620909,0.0042893333823297,0.0202312464719352,0.0071781045324247,0.0100349396004717,0.0147840066084474,0.0097043566197761,0.000508364068836,0.0128460424827779,8.950575707672482e-05,0.0058055205783067,0.0005837807965408,0.000653393603524,0.0004279439339211,0.0040577315160963,6583,14,CD8 T cell
326,0.0214549117697194,0.0028412640551687,3.63129418774613e-05,0.0111067603110661,0.0012363705465167,0.0037771319260453,0.0052211296221592,0.0089926724385671,0.0142885699164363,0.0073879848533143,0.0417680575208303,0.0037649553842618,0.0057079231472493,0.0309407865657945,0.0114154691007253,0.0181727354639087,0.0157688627107708,0.0022157245180304,0.0200504471911122,0.009686064308127,0.0082873984819077,0.3190529339220813,0.0155887520745092,0.0419044010708108,0.0652809773102909,0.0535267863047409,0.0078811013506114,0.0317028315182819,0.0685287793071997,0.0982334803913978,0.0172520911382032,0.0174173804876294,0.0022703464888002,0.0284036575321878,0.0048727796189462,0.0213965711509736,0.0034282499173936,0.0029703701058046,0.0020941543609821,0.0083329830515334,6693,3,Cancer cell
327,0.0013245038211663,0.0004530453097583,4.703735236151028e-06,0.0048419048758171,0.0002460023018323,0.0010474791065045,0.0011380895668273,0.0008313433930338,0.0016743454823021,0.0017063147780506,0.025120294931381,0.0005995047591377,0.0010141573403916,0.0045648082686577,0.001073210461808,0.010258361983723,0.0010381031289053,0.0001431726606298,0.0332125999273006,0.0059287946215129,0.0022392884124719,0.3408067982281114,0.0129864106010972,0.1266611246396146,0.021501220511139,0.0428819511493725,0.2152051661056371,0.0129798289346807,0.0059941898067793,0.0164380658386832,0.0151230438563119,0.0042041735495838,0.0005748804654794,0.0130328781096023,0.0002866058445292,0.0196165580047605,0.0065367940851504,0.0066001954934513,0.0064735096326617,0.0490940077079174,5522,2,Fibroblast
328,0.0007120757679717,0.0002254017051595,0.0,0.0022097927210691,2.395596499755189e-05,0.0001701387399691,0.0004284531713283,0.0002222765764193,0.000551747901101,0.0004801759770679,0.0133366820635075,0.0001431284045953,0.0003282657169927,0.0013469991161376,0.0002905972895395,0.0038456776546682,0.0001510736982364,2.459609572397127e-05,0.0241090987356944,0.0005955966335762,0.0006441947655416,0.3670142938387246,0.0062547905430257,0.055797357128139,0.0135632459393264,0.0336874611599868,0.4347403552643291,0.0043423703673432,0.0021436379674877,0.0085468289060943,0.0024757350973645,0.0004725860527443,5.745035714317753e-05,0.0043502007166469,0.0001533101279538,0.0061428570749739,0.0015610929565964,0.0014442718662597,0.0015080081232223,0.0146600444620419,6354,2,Fibroblast
329,0.0017695967281439,0.0012914457079423,3.767405258012646e-05,0.0059710229448514,0.0010243379819962,0.0042762395755791,0.0022054230722548,0.0002844633072516,0.0010001009436003,0.0044444073079381,0.0098503687553408,0.001147068497977,0.002998435954813,0.0014486348096668,0.0004958243463645,0.0428178354975664,0.0029023383098123,0.0002023756577427,0.0162528774896609,0.0061250926441739,0.0016076072750154,0.0336353203521149,0.0196975558468028,0.0981913237176387,0.0856437352730191,0.0342388968368001,0.4137112874688815,0.0215053588764682,0.0087202004248093,0.0320220835482294,0.0233142032774471,0.0057022970071782,0.0011334177608483,0.0244077028669086,0.0007875801994647,0.0323508676119007,0.0110150581281444,0.0183014164377037,0.0149037132195403,0.0317483082388845,7912,2,Fibroblast
330,0.0006582692324605,0.0001820257802209,1.7842868562293022e-06,0.0024741812799182,0.0002728299654568,0.0012356430406847,0.0010314436858327,5.9055200038433175e-05,0.0002403786043162,0.0009537859282179,0.003754161058979,0.0001124952538875,0.0001099513375974,0.0009499476055503,6.954413444899802e-05,0.0036555916009902,0.0005895948827254,1.5462622386276772e-05,0.011028602749131,0.0021545625294717,0.0005125626837501,0.0330616038749542,0.0048133172755624,0.2379001320797118,0.0063308242536501,0.0103347155047249,0.5959502951815806,0.0075031831173219,0.0023767960448527,0.0103781598753252,0.0198198244771748,0.0014112100253025,0.0001811255564679,0.0076660063413068,0.0001101898601309,0.0093641464543983,0.0018197613769414,0.0008119557513207,0.0025284155877089,0.0248961183760264,8757,2,Fibroblast
331,0.0016351645731017,0.0003878780877577,1.3190478327477767e-05,0.0065203704639409,0.0011413863491629,0.0049375053610575,0.0048512550894816,0.0005518346848832,0.0015931051654407,0.0027322953023038,0.0095021038629887,0.0008617714036664,0.001077267471363,0.0046856737545632,0.0005849049682726,0.0137893281866162,0.0027283602246119,0.0001592072442596,0.0177216629649528,0.0119146767650402,0.0030912755539549,0.0210006227548925,0.0091381955271516,0.4181134916774854,0.018276209965869,0.0188936124244588,0.2125287872781999,0.0278805464118497,0.0070183523115783,0.0159822673095468,0.0406976061291895,0.0077970880409831,0.0015768243374151,0.0146557513448679,0.0005227250475485,0.032266982631781,0.0051221160222084,0.0033714713303973,0.0095118607288796,0.0595075267113597,4754,2,Fibroblast
332,0.0006203512852269,6.314500628644659e-05,1.8096155213308431e-06,0.0011343044939177,0.0016738395309682,0.0017707920271953,0.0049034899806144,0.0008659657375819,0.0022262796095063,0.0018250293923116,0.0113090488163667,0.001049794381886,0.0001373322956626,0.012178714761015,0.0007137108368271,0.0058317902321943,0.0012142327879428,0.0002238480984429,0.0043353742673123,0.0191116434782615,0.0014137644425464,0.0192856226583791,0.0064756180863518,0.5091533914312891,0.0020828376880459,0.0023901727720968,0.0169602102091067,0.0090459353433887,0.0033529113362291,0.0021380388431859,0.0259895074539175,0.0082495693612236,0.0009024076052151,0.0034368329421774,9.383788014141671e-05,0.0133768842810596,0.0037716297751149,0.0038423654119016,0.0093514741378634,0.2929707173552157,10775,2,Fibroblast
333,0.0023918257459975,0.000199719496022,0.0,0.0011499626788055,0.0025034048890404,0.0022306412345497,0.00364878267621,0.0019748215586655,0.0046840624269586,0.0006365466105542,0.0056999427444939,0.0007023653698044,4.115144826741843e-05,0.0081351212197117,0.0003416291071367,0.0037421945607072,0.0027342259063992,0.0003186868657614,0.0041800414603624,0.2626585224038191,0.0069196538805539,0.0173092045858012,0.0087610823238966,0.5330354692481196,0.0023605091588028,0.0014495046745603,0.0023020638937138,0.0098200046520658,0.0012933794579933,0.0024652703801773,0.0423923896885476,0.0265625522817829,0.0065419865002212,0.0028830874117476,0.0001171839503661,0.00581754907789,0.0003745962671047,0.0001193669103034,0.0010657609787567,0.0245955214510987,9728,8,Macrophage
334,0.0090408007620141,0.0014732324606403,0.000207639441196,0.0202946664488237,0.0081480781865064,0.0090390531329845,0.0239265183067584,0.0066657661605893,0.0196043607471516,0.0083634922577341,0.0223555439234682,0.0072503270047839,0.0023579980351278,0.0207279405013536,0.0060700992281673,0.0319690060683998,0.0119204112675983,0.0026905252625563,0.02331616437001,0.0384827752901233,0.0151781045812986,0.0317245898135568,0.0737580411252478,0.3587265506943413,0.0176463516931697,0.0120777711718397,0.0083105254839705,0.0347869009352596,0.0187067174922137,0.0177918678694725,0.0353291065871484,0.0379958935418907,0.0063782902905473,0.0096011514194675,0.0028810013635822,0.0174686182580923,0.0051431889261129,0.005159003242381,0.0124456192263617,0.0289747417312127,11174,14,CD8 T cell
335,0.007891216557787,0.0028770519138122,0.0199080029836743,0.0245549749302713,0.0248424185306089,0.0128486315605995,0.4938719933793554,0.0078279617520193,0.0269220074418852,0.0070847337176474,0.0039426972156744,0.0165795272269886,0.0020309474580956,0.0225251845337049,0.0043739467394703,0.0060890498680198,0.0070417211801998,0.0036982173307633,0.0054337859158298,0.0324070747042233,0.0016516097122653,0.0081910911685515,0.011649264550866,0.0696139022524462,0.0175198497950894,0.0035032385347291,0.0035937089912999,0.0511821272414963,0.0108463700962693,0.0087692910862686,0.0492555529327463,0.0353017121830296,0.0096607637164469,0.0060333984923733,0.0028144022728977,0.0103525621640244,0.0010803551463723,0.0008520798557717,0.0088711060406578,0.023776870608746,5197,1,B cell
336,0.0013067856948224,0.0001487589559696,0.0001626038289471,0.0036259608500165,0.000424213654445,0.0069187082876604,0.0028724362275202,0.000124947073684,0.0001854859591022,0.0050531572098323,0.0155983505432519,0.0009776949491418,0.0017837345364239,0.0003394126722176,0.0002190682395196,0.0182951192347141,0.0043834221424417,0.0001216488104582,0.0168347208334621,0.0157690259886631,0.002061064525625,0.0266700072014726,0.009185277819451,0.0776578949181006,0.274659246863409,0.0320870276161247,0.0078375321518465,0.0192930126813817,0.0064599947462772,0.0221519589902809,0.3349105247007404,0.0199515237885306,0.0044703038111545,0.0539816582646563,0.0005752322015532,0.0219973618207031,0.0012469406892386,0.0007305848371872,0.0003614381959011,0.0034419395606793,7361,3,Cancer cell
337,0.0010185736970539,0.0002134319394214,7.470388845247287e-05,0.0010631043253181,0.001026634358632,0.011863180393927,0.0017414785292703,0.0017587118472379,0.0007328061771228,0.0039782452651269,0.0422125955468818,0.0076422619136845,0.0076014616987023,0.0007675750896835,0.0008166950173977,0.0138072412339631,0.0023112877991634,0.0003640369120039,0.0033177035516727,0.0415932421134219,0.0052131408354207,0.0045706083919825,0.014703961160387,0.0284355173029155,0.0063572895393318,0.0050413712325338,0.0060972435076635,0.0072451872758831,0.0080220813041195,0.0047116219520284,0.429678698131455,0.0332934221223839,0.0067203203706386,0.0187141827538211,0.0004804236762027,0.240338752261022,0.0124004849849361,0.0098770826477291,0.0023893438029145,0.024254625641832,10515,17,NK/CD8
338,0.0002848386966163,6.541100623296559e-05,2.467001330541592e-05,0.0003556629616806,0.0004696091318196,0.0028479867154825,0.0009175672741681,0.0006587222486587,0.0003237281374822,0.0012717047889163,0.0139121131316365,0.0004839026009009,0.0002728599940509,0.0005169173923901,0.0001278001601751,0.0071242438369657,0.0003630093025894,8.438712613517467e-05,0.0016672912012972,0.0378169328846748,0.001522224572927,0.0023315304486355,0.0104031914485072,0.0425474239870627,0.000451816052036,0.0007767405562207,0.0079295623957556,0.0039096763500698,0.0017715590332251,0.0017895535179049,0.5542381225232261,0.0211852318180646,0.0029079028473096,0.011557248019975,8.540174098415245e-05,0.017881899223498,0.0047347968909237,0.0062181325275363,0.0042306437911907,0.2365664957581338,7186,2,Fibroblast
339,0.0009917149712635,0.0002242199291519,0.0001303619481941,0.0016497900808027,0.0032063878763913,0.0076745225147978,0.0036636190499295,0.002229892666866,0.0023469292199875,0.0036711447544361,0.0310292753705157,0.0030784866312199,0.0009392910599926,0.0025028513463419,0.0004877847698172,0.0182132411926648,0.0019427644859422,0.0006494900788854,0.00488659097056,0.0701233615358206,0.0034622188912071,0.0041849257365602,0.0180588627793142,0.0241423712602043,0.0028770741096475,0.0028189866278119,0.0027258544844387,0.0100783631251265,0.0071504844546497,0.0044860316165922,0.4990099282484192,0.1838592623394192,0.0208997043777264,0.0234590709105563,0.0004216277920134,0.0170717091041312,0.0019451079320967,0.0024518075208379,0.0015750453462435,0.0159214869757082,18628,6,Antigen presenting cell
340,0.0003140429235329,3.0762161705931226e-05,1.195527513290556e-05,0.000351334062325,0.0007600159178182,0.0051308427615225,0.0013166078790001,0.0004403151445539,0.0006748501804536,0.0007641974241256,0.0082209373957865,0.0005352390847532,7.720368291752708e-05,0.000730499175746,7.235361801795173e-05,0.0070396704428593,0.0004196799002767,7.818951828451166e-05,0.0009503407710458,0.0245587455664701,0.0009707825317381,0.0007459575192729,0.0066978707267153,0.0115191088605929,0.0004906859278971,0.000332549789876,0.0011100191305844,0.0049089653238068,0.0021112460583277,0.0015691206410826,0.7075942920755314,0.180636769914513,0.010870203849754,0.0110575627318611,5.859841619679883e-05,0.0039098487739362,0.0001463715725418,0.0001781647078824,0.0001098256440647,0.0046748880974468,13151,6,Antigen presenting cell
341,0.0011286865064746,8.829767611923609e-05,0.0,0.0008841463444049,1.5421779368356758e-05,0.0001976477608766,9.02629627685835e-05,0.0002819981464412,0.0005983132873506,0.0002701647039089,0.0061739043365194,2.905416472087329e-05,0.0001998127929557,0.0016709996656258,0.0008053961633274,0.003875995018764,0.0007681182803831,8.705909150788801e-05,0.0101167600752829,0.0002066010657531,0.0003527556663057,0.7333358675810949,0.003745835914603,0.0114380910229821,0.0128964375268049,0.1938061300150623,0.0041385676132495,0.0025286265079132,0.0028299002224714,0.0062923469071666,0.0008842384631298,0.0002466949900856,2.918801349785154e-06,0.0034937817535761,0.0001200151210159,0.0007107700877297,7.960978954041235e-05,4.710405151420996e-05,5.328049631223832e-05,0.0004961485869739,9720,14,CD8 T cell
342,0.0030503640000319,0.0002453751772875,7.522416802070169e-07,0.0036227181178618,0.000103710996254,0.0005810578921768,0.0004539877980346,0.0007462240323986,0.0013477256012501,0.0011183964618008,0.0231927224769499,0.0002180947690329,0.00046640976994,0.0033931465734412,0.0018112894883556,0.0103171535483664,0.0041072741908659,0.0001969330729707,0.0211325074547191,0.0014133585536288,0.0021506411168517,0.6060255585110231,0.0118862917846079,0.0427275278784369,0.0732157527052031,0.1320646930449668,0.0111208527797659,0.0066482064550383,0.0098870543541648,0.0156219174238578,0.0044105051465125,0.0014715944247972,0.0001519017588621,0.0084766160256214,0.000397508684832,0.0045744932861407,0.0005682436415362,0.0004968407593238,0.0005245415155208,0.002563222449498,9168,14,CD8 T cell
343,0.0004982345765899,1.2787001440632196e-05,0.0,0.0015572811832353,1.0741638308760846e-05,2.5767411475740395e-05,0.0001345422707559,0.0001723679823585,0.0003529763199037,0.0002378291879806,0.0057967017694345,2.449363244641001e-05,1.930692780965721e-05,0.0021267712529001,0.0003736080520697,0.0155710889796488,0.0018376532177672,7.986420756248749e-06,0.1970212251368024,0.0005750969609393,0.0008540830639058,0.7385654430450697,0.0098629773930135,0.0178442739930011,0.010118302658458,0.016106691832807,0.0026084968604935,0.0023346660303705,0.0014800126064958,0.0045367255686204,0.0021929195743473,0.0006807134137631,3.675335188901133e-05,0.0042410801399112,6.389381066893299e-06,0.0008296562080704,0.0001789821327825,0.0001099851588228,0.0001105039802504,0.0012437523353691,11194,11,Memory CD8 T cell
344,0.0025502752224706,0.0001285133221946,0.0,0.0015312995614767,8.392622208153153e-05,0.0002295536546237,0.0004311516196827,0.0004220788931223,0.0016047076089431,0.0003280824074021,0.0147773203955146,0.0002126532555527,0.0002161869340064,0.0064343877288786,0.0010106702382582,0.0078595945481394,0.0019034348657296,0.0001543886270625,0.0201961277073129,0.0039587409724155,0.0024257584901388,0.5566032424246808,0.0779336482710862,0.0400008872332877,0.0160100647841853,0.0187200232599883,0.0040079662028173,0.0069582503392409,0.0029797158337001,0.0064597454533377,0.030475296039479,0.0057653974176278,0.0005249297345256,0.1695885898506251,0.0001040888662995,0.0021686899639695,0.0002388720163661,0.0002209218742226,0.000188097602484,0.0023894431604082,8568,14,CD8 T cell
345,0.0015127102314394,0.0001383838410861,0.0,0.0007059887754655,0.0001179286188602,0.0005407400229904,0.0002075432629254,0.000933083390802,0.0013487568271289,0.0031928696996186,0.2836235007448163,0.0005768506144696,0.0010287048164016,0.0086920119634983,0.0018891983123388,0.0115289992747785,0.0037276370989849,0.0001434849670829,0.0243744758508875,0.0059177080336027,0.003885523449402,0.4283309448868983,0.0168401350470706,0.0576130343362733,0.0401723679037136,0.0208351611619964,0.0080626054009142,0.0027368073163971,0.0066472119836387,0.0085139619361523,0.0117548400851175,0.0068942976962626,0.0004899230247404,0.0129307821786831,7.241974917390996e-05,0.0188551366602939,0.0020595615273219,0.0017910009977442,0.0005587397612632,0.0116680376829348,12179,9,Endothelial cell
346,0.0013722462303191,0.0001394238537164,1.3126131401787203e-06,0.0036203966696311,0.0003043012219261,0.0017667334326618,0.0007617753076469,0.0004190276681087,0.0007874217588052,0.0016508071090708,0.0270800307605397,0.0003185763593286,0.0003891930137091,0.0034748622173793,0.0004973657405099,0.017036479343797,0.0030827602599631,9.395466671383056e-05,0.025769354703255,0.0243079784422735,0.003850233601774,0.3056928699277413,0.0231475020775737,0.0956883487791883,0.0220535959898082,0.0200843889194123,0.0053458448859812,0.0241618855742494,0.0030511019736864,0.0146422195738029,0.2663091194757861,0.0272799688712736,0.0048019809007691,0.0624386755279517,0.0001259122369332,0.0094735021887223,0.0009440461219671,0.0004263521189663,0.0003009192036219,0.0096580344237156,11002,6,Antigen presenting cell
347,0.0039626939234939,0.000670255988875,1.421462779148997e-05,0.0100590573952474,0.0019190102698084,0.0043827132695263,0.0034320723170651,0.0029214724897848,0.0038430085103797,0.0034814470873388,0.0334644915458279,0.001831476819448,0.0012547150650973,0.0190820955613861,0.0028479976917301,0.0158740296836259,0.0081794393673171,0.0008583549438067,0.0192403808201434,0.05232720106011,0.0088404542219172,0.3337387067625655,0.0261951452998955,0.1559798107742422,0.0352178120563298,0.0362280650135322,0.0077135894734775,0.0284985831179186,0.0064947360283521,0.0137835278147137,0.0453729708456765,0.0436065485987012,0.0063535335118846,0.0271677267986741,0.0008544549443649,0.0183860786063905,0.0026020591638347,0.0025468695892296,0.0030124730648284,0.0230124629077138,11572,14,CD8 T cell
348,0.0040350801263424,0.000455910768597,3.228153016658715e-05,0.0065190891981162,0.0015499226443932,0.0030861172127819,0.004266339110471,0.0020725046082237,0.0029050162174744,0.0028918272020784,0.0266202810794223,0.001173440382413,0.000725343590223,0.0141935379509823,0.0018912721261983,0.019478805845543,0.0055267569433912,0.0005556862570465,0.0270594362571554,0.0294637488630505,0.0085500851279105,0.2029478799996309,0.0182454835736835,0.31424070913852,0.0376770294168325,0.0268228643270746,0.0098877026355327,0.0243638939592068,0.0056040130133325,0.0206367280242216,0.0908067900560306,0.0245185464538918,0.0037217169564758,0.0302471143296168,0.0011906964019798,0.0156824197822298,0.0020566930045034,0.0013145327590545,0.002390047491252,0.0222665806387964,11368,14,CD8 T cell
349,0.001530322890457,0.0002774607422976,0.0,0.003493164767378,0.0002615398075233,0.0006976553933,0.0016114267181489,0.0003606531055113,0.0010863449831893,0.0012092895645606,0.0126776620925044,0.0002089603315994,0.0003478271181295,0.0046301170502161,0.0005841572149087,0.0061677642248281,0.0010396858393324,0.0001706822612971,0.0179602870068581,0.0033184751143236,0.0014020335376162,0.2139295093497345,0.0068649019743577,0.337287994854923,0.0156254060165492,0.0273987154205198,0.256263169567366,0.0130089358513079,0.0033269798307744,0.0160714419907373,0.0114692670612247,0.0024920446670565,0.0003529294318072,0.006296275442334,0.0005506676095589,0.0092513384370012,0.0019112088071577,0.001608604723914,0.0033918459639431,0.0253240243386012,4122,2,Fibroblast
350,0.000900357968435,0.0001462362278482,2.7099469835826483e-05,0.0022204704818228,0.0003009137693234,0.0009276313173473,0.0012626048508492,0.0001392960555315,0.0003970349539425,0.000615491166401,0.0033738582208623,0.0001026161866926,0.000224506879903,0.0018859283796689,0.0001178007034957,0.0029470081382812,0.0006492775292059,6.140413482819478e-05,0.0070991560683769,0.0018505268116173,0.000821622256951,0.029521002333783,0.0032164372431343,0.4754898918748214,0.0071731406335137,0.0092740034373609,0.3806609005251294,0.0104344281968662,0.002367281083556,0.0066948748340846,0.0192698527394817,0.0010570510083363,0.0001643794417414,0.0043914291177966,0.0002298791510477,0.0068478709607391,0.0009292137110402,0.0004394858856607,0.0021644401195109,0.0187970671885404,5204,2,Fibroblast
351,0.0009815021269972,0.0001222592709823,3.18930434893541e-06,0.0021893009650608,0.0004015555568345,0.0012558766085474,0.0023694444708135,0.0001676866195559,0.0006627902899817,0.0007347791087985,0.0039260283214954,0.0001744105357313,0.0001400352943514,0.0029725637246181,0.0002680919230459,0.0036232272283367,0.0013406613534347,0.0001097486568894,0.0068436284908164,0.0042121779191095,0.0011101847250726,0.0292083120580521,0.0030389314870433,0.6629776704060527,0.0088534904487458,0.0094912002613697,0.1764847387099146,0.0122091355716691,0.0023104342019016,0.0063316447494584,0.0146177808736556,0.0015137016633751,0.0002854221250292,0.0046322585353737,7.555439354634234e-05,0.0078919992304824,0.0011993550260138,0.0006140135892862,0.0034794271923669,0.0266622896830819,5406,2,Fibroblast
352,0.0066704918844011,0.0003566131212088,3.918350729564575e-05,0.007428127112862,0.0019320192713131,0.0066749752975279,0.0087324448656345,0.0030216445221477,0.0041630334255235,0.0030093396449021,0.0313100659661203,0.001891262261354,0.0012343716747749,0.0063686547262564,0.0014654841025107,0.003462869056546,0.0054648982000859,0.0011781626964913,0.004990517307136,0.0216274879383667,0.1029764070143733,0.020987557010424,0.0217314500535761,0.5817799425713317,0.0203588393192108,0.0314908337296425,0.0047247826899294,0.0106568033287708,0.0055936677286429,0.0080667392819745,0.0218177431074049,0.0042211390265505,0.0005584231362503,0.0090545000913775,0.0008199327986789,0.0098309552159657,0.0012927836545178,0.0015809587242313,0.0093125177056523,0.0217481007346385,7359,14,CD8 T cell
353,0.0039724394089905,0.0003648685590603,2.1817511253092865e-06,0.0034998202224224,0.0026425821235734,0.0068982619593381,0.0077054045659289,0.0029120632855358,0.0054992163972683,0.0049232240640045,0.0297510407900278,0.0044288042564914,0.0025512120771711,0.0662469541191297,0.0043791554584653,0.0106482228433381,0.0067863408513751,0.0009109771890068,0.0052177383774766,0.0176701876998307,0.0049885476350631,0.0219681097479623,0.0053935753869477,0.4711768618820601,0.0209057585273987,0.0118936104542535,0.0095669621244148,0.0181415073969327,0.0084961878621389,0.024403045038323,0.0288483325625773,0.0095348522284361,0.0009830206602131,0.0053340251575547,0.0013421111130854,0.1524178947563142,0.0035023108743681,0.0046855803529594,0.0056622348880199,0.0290853926768548,7252,14,CD8 T cell
354,0.0022116024127147,5.5768220910336667e-05,0.0,0.0015390267502523,0.0002606890893117,0.0020437250718655,0.0010995341113775,0.0002315168149391,0.0012141002290706,0.0008410371088351,0.0084171807872502,0.0002761627591987,0.0001123153831484,0.0049325292475031,0.0002784089400835,0.0048177050907412,0.0007382172944036,0.0001207269218611,0.0148852333067119,0.0083547597389498,0.0039606573777138,0.0567204623140409,0.0069919204198064,0.3481756003847836,0.0169032677468487,0.0168045173027536,0.0109010719005846,0.0188182071668172,0.0024601627801788,0.0091156491621248,0.0862838612114451,0.008877103677573,0.0006247202048222,0.3518680300365757,0.0002990824650752,0.0047037187889262,0.0005949965504697,0.0002473691946771,0.0007283840656642,0.0102470404365784,9567,6,Antigen presenting cell
355,0.0026910729434492,0.0004282747954489,0.0002626260061189,0.0079345178829614,0.0022862889940098,0.011854680377359,0.0055570312305137,0.0009814320533753,0.0022849344300355,0.0049777495381744,0.0304153990819839,0.0022400160566388,0.0018386439209802,0.0053730370611952,0.0007600534070342,0.0234553190242107,0.004252198583954,0.0003628770196798,0.0237906535172683,0.0254232072008938,0.0079500485564299,0.04820679127077,0.0203403720987874,0.2121745369461777,0.0359594678708749,0.0223017801738664,0.0200151271634963,0.0339397105965637,0.0089988454031545,0.0174843203708871,0.2741315152612141,0.0447451640483432,0.0083124093049501,0.0440089013866819,0.0010247171641184,0.0302347395297224,0.0031760997170444,0.0016989623902885,0.0024200826224377,0.0224286852158771,14711,6,Antigen presenting cell
356,0.0016001262167438,0.0002204943086277,0.0002409682778677,0.0082888399095659,0.0018731493074899,0.0227331345558669,0.0090027540470146,0.0002889205296791,0.0041381871974887,0.0006150593889107,0.0063387621337815,0.0007067204793102,0.000200482567354,0.0027983287377095,0.0002239527677144,0.0155061853540693,0.0011847048089759,0.0002146724416768,0.0023156382253757,0.0120403083739588,0.0008312863774476,0.0134363774478677,0.0048929111606852,0.0800832457241939,0.0080145766670978,0.0081546873603458,0.0038248431650243,0.3110881039857395,0.0069015108235356,0.0088624919072666,0.4091924665234318,0.0243297484638623,0.0032617108511094,0.0222031562952668,0.0009250817343686,0.0077322325868257,0.0001236035261102,7.63308285165245e-05,0.0002027033785671,0.0053420292749773,9335,19,Monocyte
357,0.0015754168507389,0.0011350215047546,0.0003348299681819,0.0034731027189306,0.0082804654024942,0.2297147179052546,0.0050768235532816,0.0052962321735176,0.0013995908805593,0.0022044777425413,0.0063699526510385,0.0044253490688593,0.0053679174165758,0.0016506092825758,0.0005062226486386,0.0067315895135809,0.0008076598857927,0.0005131527255911,0.00181339518464,0.0177010773869042,0.0023406322144843,0.0025505609927732,0.0043468258924096,0.0326400469679198,0.005342002587288,0.0085065834566087,0.0045446294937064,0.0380159169595073,0.0401293964237769,0.0053092047360494,0.4849736352643479,0.0355625888391483,0.0217631989827216,0.0187553182898742,0.0003315051728634,0.0156859533935159,0.0028138591827083,0.0016817954807985,0.0016744635148961,0.0076913465638177,7146,1,B cell
358,0.0001410420147556,0.0001337157364026,1.5108737109410136e-05,0.0004150978698016,0.0001495604730084,0.0027406915514022,0.0008819746367778,0.0008544263185688,0.0009635001837038,0.0008452939790957,0.0305187201485555,0.0005203875922279,0.0002678079220547,0.0005933597774985,0.0002200668447415,0.20976904221165,0.0006843389867202,0.0001084045325181,0.0054437159418797,0.0139692702017523,0.0010444173445034,0.0048125603096844,0.0213574384120868,0.0171805591945755,0.0032199172482099,0.0012537952133109,0.0038945327573677,0.0104440019429318,0.0028486965943654,0.0030334905062074,0.5907031332153301,0.0289504208381414,0.0038466568903813,0.0249324377028603,7.233095981899637e-05,0.0077733698162723,0.0009582412404908,0.0008960785552031,0.0008015107951546,0.0061814553106336,9555,4,Memory CD4 T cell
